x0,x1,x2,fitness0.5,fitness1,fitness1.5,fitness2,fitness2.5,fitness3,fitness3.5,fitness4,fitness4.5,fitness5,fitness5.5,fitness6,fitness6.5,fitness7,fitness7.5,fitness8,fitness8.5,fitness9,fitness9.5,fitness10,fitness10.5
8.5,2.5,10,-0.162,-0.011,-0.209,0.14,0.054,-0.261,-0.021,0.23,0.144,-0.105,-0.254,-0.212,-0.044,0.132,0.23,0.222,0.128,-0.006,-0.136,-0.226,-0.261
8.5,2.5,10.5,-0.197,-0.046,-0.244,0.105,0.019,-0.296,-0.055,0.195,0.109,-0.14,-0.289,-0.246,-0.079,0.097,0.195,0.187,0.093,-0.041,-0.17,-0.261,-0.296
8.5,3,0.5,-0.413,-0.262,-0.46,-0.111,-0.197,-0.512,-0.271,-0.021,-0.107,-0.356,-0.505,-0.462,-0.295,-0.119,-0.021,-0.029,-0.123,-0.257,-0.386,-0.477,-0.511
8.5,3,1,-0.262,-0.111,-0.309,0.04,-0.046,-0.361,-0.12,0.13,0.044,-0.205,-0.354,-0.311,-0.144,0.032,0.13,0.122,0.028,-0.106,-0.235,-0.326,-0.361
8.5,3,1.5,-0.46,-0.309,-0.506,-0.158,-0.244,-0.559,-0.318,-0.068,-0.154,-0.403,-0.552,-0.509,-0.341,-0.166,-0.068,-0.076,-0.169,-0.304,-0.433,-0.524,-0.558
8.5,3,2,-0.111,0.04,-0.158,0.191,0.105,-0.21,0.03,0.281,0.195,-0.054,-0.203,-0.161,0.007,0.183,0.281,0.273,0.179,0.045,-0.084,-0.175,-0.21
8.5,3,2.5,-0.197,-0.046,-0.244,0.105,0.019,-0.296,-0.056,0.195,0.109,-0.14,-0.289,-0.247,-0.079,0.097,0.195,0.187,0.093,-0.041,-0.171,-0.261,-0.296
8.5,3,3,-0.512,-0.361,-0.559,-0.21,-0.296,-0.611,-0.37,-0.12,-0.206,-0.455,-0.604,-0.561,-0.394,-0.218,-0.12,-0.128,-0.222,-0.356,-0.485,-0.576,-0.61
8.5,3,3.5,-0.271,-0.12,-0.318,0.03,-0.056,-0.37,-0.13,0.12,0.034,-0.215,-0.364,-0.321,-0.153,0.023,0.12,0.112,0.019,-0.116,-0.245,-0.335,-0.37
8.5,3,4,-0.021,0.13,-0.068,0.281,0.195,-0.12,0.12,0.371,0.285,0.036,-0.113,-0.071,0.097,0.273,0.371,0.363,0.269,0.135,0.005,-0.085,-0.12
8.5,3,4.5,-0.107,0.044,-0.154,0.195,0.109,-0.206,0.034,0.285,0.199,-0.05,-0.199,-0.157,0.011,0.187,0.285,0.277,0.183,0.049,-0.081,-0.171,-0.206
8.5,3,5,-0.356,-0.205,-0.403,-0.054,-0.14,-0.455,-0.215,0.036,-0.05,-0.299,-0.448,-0.406,-0.238,-0.062,0.036,0.028,-0.066,-0.2,-0.33,-0.42,-0.455
8.5,3,5.5,-0.505,-0.354,-0.552,-0.203,-0.289,-0.604,-0.364,-0.113,-0.199,-0.448,-0.597,-0.555,-0.387,-0.211,-0.113,-0.121,-0.215,-0.349,-0.479,-0.569,-0.604
8.5,3,6,-0.462,-0.311,-0.509,-0.161,-0.247,-0.561,-0.321,-0.071,-0.157,-0.406,-0.555,-0.512,-0.344,-0.168,-0.071,-0.079,-0.172,-0.307,-0.436,-0.526,-0.561
8.5,3,6.5,-0.295,-0.144,-0.341,0.007,-0.079,-0.394,-0.153,0.097,0.011,-0.238,-0.387,-0.344,-0.176,0,0.097,0.089,-0.004,-0.139,-0.268,-0.359,-0.393
8.5,3,7,-0.119,0.032,-0.166,0.183,0.097,-0.218,0.023,0.273,0.187,-0.062,-0.211,-0.168,0,0.175,0.273,0.265,0.172,0.037,-0.092,-0.183,-0.217
8.5,3,7.5,-0.021,0.13,-0.068,0.281,0.195,-0.12,0.12,0.371,0.285,0.036,-0.113,-0.071,0.097,0.273,0.371,0.363,0.269,0.135,0.005,-0.085,-0.12
8.5,3,8,-0.029,0.122,-0.076,0.273,0.187,-0.128,0.112,0.363,0.277,0.028,-0.121,-0.079,0.089,0.265,0.363,0.355,0.261,0.127,-0.003,-0.093,-0.128
8.5,3,8.5,-0.123,0.028,-0.169,0.179,0.093,-0.222,0.019,0.269,0.183,-0.066,-0.215,-0.172,-0.004,0.172,0.269,0.261,0.168,0.033,-0.096,-0.187,-0.221
8.5,3,9,-0.257,-0.106,-0.304,0.045,-0.041,-0.356,-0.116,0.135,0.049,-0.2,-0.349,-0.307,-0.139,0.037,0.135,0.127,0.033,-0.101,-0.231,-0.321,-0.356
8.5,3,9.5,-0.386,-0.235,-0.433,-0.084,-0.171,-0.485,-0.245,0.005,-0.081,-0.33,-0.479,-0.436,-0.268,-0.092,0.005,-0.003,-0.096,-0.231,-0.36,-0.45,-0.485
8.5,3,10,-0.477,-0.326,-0.524,-0.175,-0.261,-0.576,-0.335,-0.085,-0.171,-0.42,-0.569,-0.526,-0.359,-0.183,-0.085,-0.093,-0.187,-0.321,-0.45,-0.541,-0.575
8.5,3,10.5,-0.511,-0.361,-0.558,-0.21,-0.296,-0.61,-0.37,-0.12,-0.206,-0.455,-0.604,-0.561,-0.393,-0.217,-0.12,-0.128,-0.221,-0.356,-0.485,-0.575,-0.61
8.5,3.5,0.5,-0.172,-0.021,-0.219,0.13,0.043,-0.271,-0.031,0.219,0.133,-0.116,-0.265,-0.222,-0.054,0.122,0.219,0.211,0.118,-0.017,-0.146,-0.236,-0.271
8.5,3.5,1,-0.021,0.13,-0.068,0.28,0.194,-0.12,0.12,0.37,0.284,0.035,-0.114,-0.071,0.097,0.273,0.37,0.362,0.269,0.134,0.005,-0.085,-0.12
8.5,3.5,1.5,-0.219,-0.068,-0.266,0.083,-0.004,-0.318,-0.078,0.172,0.086,-0.163,-0.312,-0.269,-0.101,0.075,0.173,0.164,0.071,-0.064,-0.193,-0.283,-0.318
8.5,3.5,2,0.13,0.28,0.083,0.431,0.345,0.03,0.271,0.521,0.435,0.186,0.037,0.08,0.248,0.424,0.521,0.513,0.42,0.285,0.156,0.066,0.031
8.5,3.5,2.5,0.043,0.194,-0.004,0.345,0.259,-0.056,0.185,0.435,0.349,0.1,-0.049,-0.006,0.161,0.337,0.435,0.427,0.333,0.199,0.07,-0.021,-0.055
8.5,3.5,3,-0.271,-0.12,-0.318,0.03,-0.056,-0.37,-0.13,0.12,0.034,-0.215,-0.364,-0.321,-0.153,0.023,0.12,0.112,0.019,-0.116,-0.245,-0.335,-0.37
8.5,3.5,3.5,-0.031,0.12,-0.078,0.271,0.185,-0.13,0.11,0.36,0.275,0.026,-0.124,-0.081,0.087,0.263,0.361,0.353,0.259,0.125,-0.005,-0.095,-0.13
8.5,3.5,4,0.219,0.37,0.172,0.521,0.435,0.12,0.36,0.611,0.525,0.276,0.127,0.169,0.337,0.513,0.611,0.603,0.509,0.375,0.246,0.155,0.12
8.5,3.5,4.5,0.133,0.284,0.086,0.435,0.349,0.034,0.275,0.525,0.439,0.19,0.041,0.084,0.251,0.427,0.525,0.517,0.423,0.289,0.16,0.069,0.034
8.5,3.5,5,-0.116,0.035,-0.163,0.186,0.1,-0.215,0.026,0.276,0.19,-0.059,-0.208,-0.165,0.003,0.178,0.276,0.268,0.174,0.04,-0.089,-0.18,-0.214
8.5,3.5,5.5,-0.265,-0.114,-0.312,0.037,-0.049,-0.364,-0.124,0.127,0.041,-0.208,-0.357,-0.315,-0.147,0.029,0.127,0.119,0.025,-0.109,-0.238,-0.329,-0.364
8.5,3.5,6,-0.222,-0.071,-0.269,0.08,-0.006,-0.321,-0.081,0.169,0.084,-0.165,-0.315,-0.272,-0.104,0.072,0.17,0.162,0.068,-0.066,-0.196,-0.286,-0.321
8.5,3.5,6.5,-0.054,0.097,-0.101,0.248,0.161,-0.153,0.087,0.337,0.251,0.003,-0.147,-0.104,0.064,0.24,0.338,0.329,0.236,0.101,-0.028,-0.118,-0.153
8.5,3.5,7,0.122,0.273,0.075,0.424,0.337,0.023,0.263,0.513,0.427,0.178,0.029,0.072,0.24,0.416,0.513,0.505,0.412,0.277,0.148,0.058,0.023
8.5,3.5,7.5,0.219,0.37,0.173,0.521,0.435,0.12,0.361,0.611,0.525,0.276,0.127,0.17,0.338,0.513,0.611,0.603,0.51,0.375,0.246,0.155,0.121
8.5,3.5,8,0.211,0.362,0.164,0.513,0.427,0.112,0.353,0.603,0.517,0.268,0.119,0.162,0.329,0.505,0.603,0.595,0.501,0.367,0.238,0.147,0.113
8.5,3.5,8.5,0.118,0.269,0.071,0.42,0.333,0.019,0.259,0.509,0.423,0.174,0.025,0.068,0.236,0.412,0.51,0.501,0.408,0.273,0.144,0.054,0.019
8.5,3.5,9,-0.017,0.134,-0.064,0.285,0.199,-0.116,0.125,0.375,0.289,0.04,-0.109,-0.066,0.101,0.277,0.375,0.367,0.273,0.139,0.01,-0.081,-0.115
8.5,3.5,9.5,-0.146,0.005,-0.193,0.156,0.07,-0.245,-0.005,0.246,0.16,-0.089,-0.238,-0.196,-0.028,0.148,0.246,0.238,0.144,0.01,-0.12,-0.21,-0.245
8.5,3.5,10,-0.236,-0.085,-0.283,0.066,-0.021,-0.335,-0.095,0.155,0.069,-0.18,-0.329,-0.286,-0.118,0.058,0.155,0.147,0.054,-0.081,-0.21,-0.3,-0.335
8.5,3.5,10.5,-0.271,-0.12,-0.318,0.031,-0.055,-0.37,-0.13,0.12,0.034,-0.214,-0.364,-0.321,-0.153,0.023,0.121,0.113,0.019,-0.115,-0.245,-0.335,-0.37
8.5,4,0.5,0.078,0.229,0.031,0.38,0.294,-0.021,0.219,0.47,0.384,0.135,-0.014,0.028,0.196,0.372,0.47,0.462,0.368,0.234,0.104,0.014,-0.021
8.5,4,1,0.229,0.38,0.182,0.531,0.445,0.13,0.37,0.621,0.535,0.286,0.137,0.179,0.347,0.523,0.621,0.613,0.519,0.385,0.255,0.165,0.13
8.5,4,1.5,0.031,0.182,-0.016,0.333,0.247,-0.068,0.172,0.423,0.337,0.088,-0.061,-0.019,0.149,0.325,0.423,0.415,0.321,0.187,0.057,-0.033,-0.068
8.5,4,2,0.38,0.531,0.333,0.682,0.596,0.281,0.521,0.771,0.686,0.437,0.287,0.33,0.498,0.674,0.772,0.764,0.67,0.536,0.406,0.316,0.281
8.5,4,2.5,0.294,0.445,0.247,0.596,0.509,0.195,0.435,0.685,0.599,0.35,0.201,0.244,0.412,0.588,0.685,0.677,0.584,0.449,0.32,0.23,0.195
8.5,4,3,-0.021,0.13,-0.068,0.281,0.195,-0.12,0.12,0.371,0.285,0.036,-0.113,-0.071,0.097,0.273,0.371,0.363,0.269,0.135,0.005,-0.085,-0.12
8.5,4,3.5,0.219,0.37,0.172,0.521,0.435,0.12,0.36,0.611,0.525,0.276,0.127,0.169,0.337,0.513,0.611,0.603,0.509,0.375,0.246,0.155,0.12
8.5,4,4,0.47,0.621,0.423,0.771,0.685,0.371,0.611,0.861,0.775,0.526,0.377,0.42,0.588,0.764,0.861,0.853,0.76,0.625,0.496,0.406,0.371
8.5,4,4.5,0.384,0.535,0.337,0.686,0.599,0.285,0.525,0.775,0.689,0.44,0.291,0.334,0.502,0.678,0.775,0.767,0.674,0.539,0.41,0.32,0.285
8.5,4,5,0.135,0.286,0.088,0.437,0.35,0.036,0.276,0.526,0.44,0.191,0.042,0.085,0.253,0.429,0.526,0.518,0.425,0.29,0.161,0.071,0.036
8.5,4,5.5,-0.014,0.137,-0.061,0.287,0.201,-0.113,0.127,0.377,0.291,0.042,-0.107,-0.064,0.104,0.28,0.377,0.369,0.276,0.141,0.012,-0.078,-0.113
8.5,4,6,0.028,0.179,-0.019,0.33,0.244,-0.071,0.169,0.42,0.334,0.085,-0.064,-0.022,0.146,0.322,0.42,0.412,0.318,0.184,0.055,-0.036,-0.071
8.5,4,6.5,0.196,0.347,0.149,0.498,0.412,0.097,0.337,0.588,0.502,0.253,0.104,0.146,0.314,0.49,0.588,0.58,0.486,0.352,0.222,0.132,0.097
8.5,4,7,0.372,0.523,0.325,0.674,0.588,0.273,0.513,0.764,0.678,0.429,0.28,0.322,0.49,0.666,0.764,0.756,0.662,0.528,0.398,0.308,0.273
8.5,4,7.5,0.47,0.621,0.423,0.772,0.685,0.371,0.611,0.861,0.775,0.526,0.377,0.42,0.588,0.764,0.862,0.853,0.76,0.625,0.496,0.406,0.371
8.5,4,8,0.462,0.613,0.415,0.764,0.677,0.363,0.603,0.853,0.767,0.518,0.369,0.412,0.58,0.756,0.853,0.845,0.752,0.617,0.488,0.398,0.363
8.5,4,8.5,0.368,0.519,0.321,0.67,0.584,0.269,0.509,0.76,0.674,0.425,0.276,0.318,0.486,0.662,0.76,0.752,0.658,0.524,0.394,0.304,0.269
8.5,4,9,0.234,0.385,0.187,0.536,0.449,0.135,0.375,0.625,0.539,0.29,0.141,0.184,0.352,0.528,0.625,0.617,0.524,0.389,0.26,0.17,0.135
8.5,4,9.5,0.104,0.255,0.057,0.406,0.32,0.005,0.246,0.496,0.41,0.161,0.012,0.055,0.222,0.398,0.496,0.488,0.394,0.26,0.131,0.04,0.006
8.5,4,10,0.014,0.165,-0.033,0.316,0.23,-0.085,0.155,0.406,0.32,0.071,-0.078,-0.036,0.132,0.308,0.406,0.398,0.304,0.17,0.04,-0.05,-0.085
8.5,4,10.5,-0.021,0.13,-0.068,0.281,0.195,-0.12,0.12,0.371,0.285,0.036,-0.113,-0.071,0.097,0.273,0.371,0.363,0.269,0.135,0.006,-0.085,-0.12
8.5,4.5,0.5,-0.008,0.143,-0.055,0.294,0.208,-0.107,0.133,0.384,0.298,0.049,-0.1,-0.058,0.11,0.286,0.384,0.376,0.282,0.148,0.018,-0.072,-0.107
8.5,4.5,1,0.143,0.294,0.096,0.445,0.359,0.044,0.284,0.535,0.449,0.2,0.051,0.093,0.261,0.437,0.535,0.527,0.433,0.299,0.169,0.079,0.044
8.5,4.5,1.5,-0.055,0.096,-0.102,0.247,0.161,-0.154,0.086,0.337,0.251,0.002,-0.147,-0.105,0.063,0.239,0.337,0.329,0.235,0.101,-0.029,-0.119,-0.154
8.5,4.5,2,0.294,0.445,0.247,0.596,0.51,0.195,0.435,0.686,0.6,0.351,0.201,0.244,0.412,0.588,0.686,0.678,0.584,0.45,0.32,0.23,0.195
8.5,4.5,2.5,0.208,0.359,0.161,0.51,0.423,0.109,0.349,0.599,0.513,0.264,0.115,0.158,0.326,0.502,0.599,0.591,0.498,0.363,0.234,0.144,0.109
8.5,4.5,3,-0.107,0.044,-0.154,0.195,0.109,-0.206,0.034,0.285,0.199,-0.05,-0.199,-0.157,0.011,0.187,0.285,0.277,0.183,0.049,-0.081,-0.171,-0.206
8.5,4.5,3.5,0.133,0.284,0.086,0.435,0.349,0.034,0.275,0.525,0.439,0.19,0.041,0.084,0.251,0.427,0.525,0.517,0.423,0.289,0.16,0.069,0.034
8.5,4.5,4,0.384,0.535,0.337,0.686,0.599,0.285,0.525,0.775,0.689,0.44,0.291,0.334,0.502,0.678,0.775,0.767,0.674,0.539,0.41,0.32,0.285
8.5,4.5,4.5,0.298,0.449,0.251,0.6,0.513,0.199,0.439,0.689,0.603,0.354,0.205,0.248,0.416,0.592,0.689,0.681,0.588,0.453,0.324,0.234,0.199
8.5,4.5,5,0.049,0.2,0.002,0.351,0.264,-0.05,0.19,0.44,0.354,0.105,-0.044,-0.001,0.167,0.343,0.441,0.432,0.339,0.204,0.075,-0.015,-0.05
8.5,4.5,5.5,-0.1,0.051,-0.147,0.201,0.115,-0.199,0.041,0.291,0.205,-0.044,-0.193,-0.15,0.018,0.194,0.291,0.283,0.19,0.055,-0.074,-0.164,-0.199
8.5,4.5,6,-0.058,0.093,-0.105,0.244,0.158,-0.157,0.084,0.334,0.248,-0.001,-0.15,-0.108,0.06,0.236,0.334,0.326,0.232,0.098,-0.031,-0.122,-0.157
8.5,4.5,6.5,0.11,0.261,0.063,0.412,0.326,0.011,0.251,0.502,0.416,0.167,0.018,0.06,0.228,0.404,0.502,0.494,0.4,0.266,0.136,0.046,0.011
8.5,4.5,7,0.286,0.437,0.239,0.588,0.502,0.187,0.427,0.678,0.592,0.343,0.194,0.236,0.404,0.58,0.678,0.67,0.576,0.442,0.312,0.222,0.187
8.5,4.5,7.5,0.384,0.535,0.337,0.686,0.599,0.285,0.525,0.775,0.689,0.441,0.291,0.334,0.502,0.678,0.776,0.767,0.674,0.539,0.41,0.32,0.285
8.5,4.5,8,0.376,0.527,0.329,0.678,0.591,0.277,0.517,0.767,0.681,0.432,0.283,0.326,0.494,0.67,0.767,0.759,0.666,0.531,0.402,0.312,0.277
8.5,4.5,8.5,0.282,0.433,0.235,0.584,0.498,0.183,0.423,0.674,0.588,0.339,0.19,0.232,0.4,0.576,0.674,0.666,0.572,0.438,0.308,0.218,0.183
8.5,4.5,9,0.148,0.299,0.101,0.45,0.363,0.049,0.289,0.539,0.453,0.204,0.055,0.098,0.266,0.442,0.539,0.531,0.438,0.303,0.174,0.084,0.049
8.5,4.5,9.5,0.018,0.169,-0.029,0.32,0.234,-0.081,0.16,0.41,0.324,0.075,-0.074,-0.031,0.136,0.312,0.41,0.402,0.308,0.174,0.045,-0.046,-0.08
8.5,4.5,10,-0.072,0.079,-0.119,0.23,0.144,-0.171,0.069,0.32,0.234,-0.015,-0.164,-0.122,0.046,0.222,0.32,0.312,0.218,0.084,-0.046,-0.136,-0.171
8.5,4.5,10.5,-0.107,0.044,-0.154,0.195,0.109,-0.206,0.034,0.285,0.199,-0.05,-0.199,-0.157,0.011,0.187,0.285,0.277,0.183,0.049,-0.08,-0.171,-0.206
8.5,5,0.5,-0.257,-0.106,-0.304,0.045,-0.041,-0.356,-0.116,0.135,0.049,-0.2,-0.349,-0.307,-0.139,0.037,0.135,0.127,0.033,-0.101,-0.231,-0.321,-0.356
8.5,5,1,-0.106,0.045,-0.153,0.196,0.11,-0.205,0.035,0.286,0.2,-0.049,-0.198,-0.156,0.012,0.188,0.286,0.278,0.184,0.05,-0.08,-0.17,-0.205
8.5,5,1.5,-0.304,-0.153,-0.351,-0.002,-0.088,-0.403,-0.163,0.088,0.002,-0.247,-0.396,-0.354,-0.186,-0.01,0.088,0.08,-0.014,-0.148,-0.277,-0.368,-0.403
8.5,5,2,0.045,0.196,-0.002,0.347,0.261,-0.054,0.186,0.437,0.351,0.102,-0.047,-0.005,0.163,0.339,0.437,0.429,0.335,0.201,0.071,-0.019,-0.054
8.5,5,2.5,-0.041,0.11,-0.088,0.261,0.174,-0.14,0.1,0.35,0.264,0.015,-0.134,-0.091,0.077,0.253,0.351,0.342,0.249,0.114,-0.015,-0.105,-0.14
8.5,5,3,-0.356,-0.205,-0.403,-0.054,-0.14,-0.455,-0.215,0.036,-0.05,-0.299,-0.448,-0.406,-0.238,-0.062,0.036,0.028,-0.066,-0.2,-0.33,-0.42,-0.455
8.5,5,3.5,-0.116,0.035,-0.163,0.186,0.1,-0.215,0.026,0.276,0.19,-0.059,-0.208,-0.165,0.003,0.178,0.276,0.268,0.174,0.04,-0.089,-0.18,-0.214
8.5,5,4,0.135,0.286,0.088,0.437,0.35,0.036,0.276,0.526,0.44,0.191,0.042,0.085,0.253,0.429,0.526,0.518,0.425,0.29,0.161,0.071,0.036
8.5,5,4.5,0.049,0.2,0.002,0.351,0.264,-0.05,0.19,0.44,0.354,0.105,-0.044,-0.001,0.167,0.343,0.441,0.432,0.339,0.204,0.075,-0.015,-0.05
8.5,5,5,-0.2,-0.049,-0.247,0.102,0.015,-0.299,-0.059,0.191,0.105,-0.143,-0.293,-0.25,-0.082,0.094,0.192,0.183,0.09,-0.045,-0.174,-0.264,-0.299
8.5,5,5.5,-0.349,-0.198,-0.396,-0.047,-0.134,-0.448,-0.208,0.042,-0.044,-0.293,-0.442,-0.399,-0.231,-0.055,0.042,0.034,-0.059,-0.194,-0.323,-0.413,-0.448
8.5,5,6,-0.307,-0.156,-0.354,-0.005,-0.091,-0.406,-0.165,0.085,-0.001,-0.25,-0.399,-0.356,-0.189,-0.013,0.085,0.077,-0.017,-0.151,-0.28,-0.371,-0.405
8.5,5,6.5,-0.139,0.012,-0.186,0.163,0.077,-0.238,0.003,0.253,0.167,-0.082,-0.231,-0.189,-0.021,0.155,0.253,0.245,0.151,0.017,-0.112,-0.203,-0.238
8.5,5,7,0.037,0.188,-0.01,0.339,0.253,-0.062,0.178,0.429,0.343,0.094,-0.055,-0.013,0.155,0.331,0.429,0.421,0.327,0.193,0.063,-0.027,-0.062
8.5,5,7.5,0.135,0.286,0.088,0.437,0.351,0.036,0.276,0.526,0.441,0.192,0.042,0.085,0.253,0.429,0.527,0.519,0.425,0.291,0.161,0.071,0.036
8.5,5,8,0.127,0.278,0.08,0.429,0.342,0.028,0.268,0.518,0.432,0.183,0.034,0.077,0.245,0.421,0.519,0.51,0.417,0.282,0.153,0.063,0.028
8.5,5,8.5,0.033,0.184,-0.014,0.335,0.249,-0.066,0.174,0.425,0.339,0.09,-0.059,-0.017,0.151,0.327,0.425,0.417,0.323,0.189,0.06,-0.031,-0.066
8.5,5,9,-0.101,0.05,-0.148,0.201,0.114,-0.2,0.04,0.29,0.204,-0.045,-0.194,-0.151,0.017,0.193,0.291,0.282,0.189,0.054,-0.075,-0.165,-0.2
8.5,5,9.5,-0.231,-0.08,-0.277,0.071,-0.015,-0.33,-0.089,0.161,0.075,-0.174,-0.323,-0.28,-0.112,0.063,0.161,0.153,0.06,-0.075,-0.204,-0.295,-0.329
8.5,5,10,-0.321,-0.17,-0.368,-0.019,-0.105,-0.42,-0.18,0.071,-0.015,-0.264,-0.413,-0.371,-0.203,-0.027,0.071,0.063,-0.031,-0.165,-0.295,-0.385,-0.42
8.5,5,10.5,-0.356,-0.205,-0.403,-0.054,-0.14,-0.455,-0.214,0.036,-0.05,-0.299,-0.448,-0.405,-0.238,-0.062,0.036,0.028,-0.066,-0.2,-0.329,-0.42,-0.454
8.5,5.5,0.5,-0.406,-0.255,-0.453,-0.104,-0.19,-0.505,-0.265,-0.014,-0.1,-0.349,-0.498,-0.456,-0.288,-0.112,-0.014,-0.022,-0.116,-0.25,-0.38,-0.47,-0.505
8.5,5.5,1,-0.255,-0.104,-0.302,0.047,-0.039,-0.354,-0.114,0.137,0.051,-0.198,-0.347,-0.305,-0.137,0.039,0.137,0.129,0.035,-0.099,-0.229,-0.319,-0.354
8.5,5.5,1.5,-0.453,-0.302,-0.5,-0.151,-0.237,-0.552,-0.312,-0.061,-0.147,-0.396,-0.545,-0.503,-0.335,-0.159,-0.061,-0.069,-0.163,-0.297,-0.427,-0.517,-0.552
8.5,5.5,2,-0.104,0.047,-0.151,0.198,0.112,-0.203,0.037,0.287,0.201,-0.047,-0.197,-0.154,0.014,0.19,0.288,0.28,0.186,0.052,-0.078,-0.168,-0.203
8.5,5.5,2.5,-0.19,-0.039,-0.237,0.112,0.025,-0.289,-0.049,0.201,0.115,-0.134,-0.283,-0.24,-0.072,0.104,0.201,0.193,0.1,-0.035,-0.164,-0.254,-0.289
8.5,5.5,3,-0.505,-0.354,-0.552,-0.203,-0.289,-0.604,-0.364,-0.113,-0.199,-0.448,-0.597,-0.555,-0.387,-0.211,-0.113,-0.121,-0.215,-0.349,-0.479,-0.569,-0.604
8.5,5.5,3.5,-0.265,-0.114,-0.312,0.037,-0.049,-0.364,-0.124,0.127,0.041,-0.208,-0.357,-0.315,-0.147,0.029,0.127,0.119,0.025,-0.109,-0.238,-0.329,-0.364
8.5,5.5,4,-0.014,0.137,-0.061,0.287,0.201,-0.113,0.127,0.377,0.291,0.042,-0.107,-0.064,0.104,0.28,0.377,0.369,0.276,0.141,0.012,-0.078,-0.113
8.5,5.5,4.5,-0.1,0.051,-0.147,0.201,0.115,-0.199,0.041,0.291,0.205,-0.044,-0.193,-0.15,0.018,0.194,0.291,0.283,0.19,0.055,-0.074,-0.164,-0.199
8.5,5.5,5,-0.349,-0.198,-0.396,-0.047,-0.134,-0.448,-0.208,0.042,-0.044,-0.293,-0.442,-0.399,-0.231,-0.055,0.042,0.034,-0.059,-0.194,-0.323,-0.413,-0.448
8.5,5.5,5.5,-0.498,-0.347,-0.545,-0.197,-0.283,-0.597,-0.357,-0.107,-0.193,-0.442,-0.591,-0.548,-0.38,-0.204,-0.107,-0.115,-0.208,-0.343,-0.472,-0.562,-0.597
8.5,5.5,6,-0.456,-0.305,-0.503,-0.154,-0.24,-0.555,-0.315,-0.064,-0.15,-0.399,-0.548,-0.506,-0.338,-0.162,-0.064,-0.072,-0.166,-0.3,-0.429,-0.52,-0.555
8.5,5.5,6.5,-0.288,-0.137,-0.335,0.014,-0.072,-0.387,-0.147,0.104,0.018,-0.231,-0.38,-0.338,-0.17,0.006,0.104,0.096,0.002,-0.132,-0.262,-0.352,-0.387
8.5,5.5,7,-0.112,0.039,-0.159,0.19,0.104,-0.211,0.029,0.28,0.194,-0.055,-0.204,-0.162,0.006,0.182,0.28,0.272,0.178,0.044,-0.086,-0.176,-0.211
8.5,5.5,7.5,-0.014,0.137,-0.061,0.288,0.201,-0.113,0.127,0.377,0.291,0.042,-0.107,-0.064,0.104,0.28,0.378,0.369,0.276,0.141,0.012,-0.078,-0.113
8.5,5.5,8,-0.022,0.129,-0.069,0.28,0.193,-0.121,0.119,0.369,0.283,0.034,-0.115,-0.072,0.096,0.272,0.369,0.361,0.268,0.133,0.004,-0.086,-0.121
8.5,5.5,8.5,-0.116,0.035,-0.163,0.186,0.1,-0.215,0.025,0.276,0.19,-0.059,-0.208,-0.166,0.002,0.178,0.276,0.268,0.174,0.04,-0.09,-0.18,-0.215
8.5,5.5,9,-0.25,-0.099,-0.297,0.052,-0.035,-0.349,-0.109,0.141,0.055,-0.194,-0.343,-0.3,-0.132,0.044,0.141,0.133,0.04,-0.095,-0.224,-0.314,-0.349
8.5,5.5,9.5,-0.38,-0.229,-0.427,-0.078,-0.164,-0.479,-0.238,0.012,-0.074,-0.323,-0.472,-0.429,-0.262,-0.086,0.012,0.004,-0.09,-0.224,-0.353,-0.444,-0.478
8.5,5.5,10,-0.47,-0.319,-0.517,-0.168,-0.254,-0.569,-0.329,-0.078,-0.164,-0.413,-0.562,-0.52,-0.352,-0.176,-0.078,-0.086,-0.18,-0.314,-0.444,-0.534,-0.569
8.5,5.5,10.5,-0.505,-0.354,-0.552,-0.203,-0.289,-0.604,-0.364,-0.113,-0.199,-0.448,-0.597,-0.555,-0.387,-0.211,-0.113,-0.121,-0.215,-0.349,-0.478,-0.569,-0.604
8.5,6,0.5,-0.363,-0.212,-0.41,-0.062,-0.148,-0.462,-0.222,0.028,-0.058,-0.307,-0.456,-0.413,-0.245,-0.069,0.028,0.02,-0.073,-0.208,-0.337,-0.427,-0.462
8.5,6,1,-0.212,-0.062,-0.259,0.089,0.003,-0.311,-0.071,0.179,0.093,-0.156,-0.305,-0.262,-0.094,0.082,0.179,0.171,0.078,-0.057,-0.186,-0.276,-0.311
8.5,6,1.5,-0.41,-0.259,-0.457,-0.108,-0.195,-0.509,-0.269,-0.019,-0.105,-0.354,-0.503,-0.46,-0.292,-0.116,-0.018,-0.027,-0.12,-0.255,-0.384,-0.474,-0.509
8.5,6,2,-0.062,0.089,-0.108,0.24,0.154,-0.161,0.08,0.33,0.244,-0.005,-0.154,-0.111,0.057,0.233,0.33,0.322,0.229,0.094,-0.035,-0.125,-0.16
8.5,6,2.5,-0.148,0.003,-0.195,0.154,0.068,-0.247,-0.006,0.244,0.158,-0.091,-0.24,-0.197,-0.03,0.146,0.244,0.236,0.142,0.008,-0.121,-0.212,-0.246
8.5,6,3,-0.462,-0.311,-0.509,-0.161,-0.247,-0.561,-0.321,-0.071,-0.157,-0.406,-0.555,-0.512,-0.344,-0.168,-0.071,-0.079,-0.172,-0.307,-0.436,-0.526,-0.561
