x0,x1,x2,fitness-5,fitness-4.5,fitness-4,fitness-3.5,fitness-3,fitness-2.5,fitness-2,fitness-1.5,fitness-1,fitness-0.5,fitness0,fitness0.5,fitness1,fitness1.5,fitness2,fitness2.5,fitness3,fitness3.5,fitness4,fitness4.5,fitness5
2,1,-2.5,-259.079,-205.189,-164.385,-135.327,-118.878,-114.126,-120.855,-141.755,-174.75,-232.795,-308.937,-426.897,-569.019,-787.254,-975.819,-1153.482,-1346.051,-1582.468,-1814.935,-1802.285,-1930.739
2,1,-2,-361.266,-297.246,-248.191,-212.497,-190.809,-181.883,-186.249,-206.936,-242.918,-305.923,-389.971,-528.664,-683.999,-922.016,-1063.52,-1165.85,-1283.864,-1470.221,-1663.12,-1616.198,-1729.696
2,1,-1.5,-535.116,-455.184,-391.502,-342.835,-310.092,-292.068,-291.054,-310.958,-352.567,-426.432,-527.913,-705.255,-885.332,-1152.033,-1248.672,-1298.049,-1378.468,-1547.579,-1727.59,-1668.11,-1777.415
2,1,-1,-798.22,-704.691,-623.788,-556.242,-504.729,-469.262,-455.624,-469.634,-514.607,-598.133,-713.919,-924.722,-1103.625,-1362.65,-1388.118,-1380.968,-1429.387,-1584.867,-1755.989,-1688.943,-1795.563
2,1,-0.5,-1115.379,-1027.29,-941.352,-860.076,-788.591,-729.42,-693.803,-691.068,-727.647,-804.78,-909.712,-1118.789,-1249.708,-1461.855,-1409.708,-1354.425,-1378.915,-1524.27,-1689.159,-1617.373,-1721.993
2,1,0,-1409.935,-1346.798,-1275.253,-1197.118,-1117.604,-1040.235,-980.335,-950.635,-960.487,-1003.217,-1059.975,-1225.212,-1281.606,-1437.852,-1326.439,-1239.403,-1249.033,-1387.812,-1548.499,-1473.707,-1576.648
2,1,0.5,-1636.669,-1599.397,-1546.66,-1479.15,-1400.77,-1314.216,-1234.889,-1176.168,-1148.997,-1142.425,-1138.58,-1251.216,-1249.348,-1368.866,-1225.923,-1123.336,-1125.691,-1260.781,-1418.732,-1342.042,-1443.464
2,1,1,-1797.898,-1777.284,-1735.653,-1673.483,-1594.306,-1501.177,-1409.424,-1334.365,-1291.924,-1276.185,-1273.325,-1396.501,-1404.604,-1532.739,-1393.181,-1292.89,-1296.242,-1431.216,-1588.284,-1510.986,-1611.349
2,1,1.5,-1907.707,-1895.263,-1856.7,-1792.555,-1706.322,-1601.665,-1492.98,-1395.749,-1328.038,-1290.19,-1275.405,-1391.912,-1406.465,-1538.622,-1404.607,-1306.268,-1309.28,-1442.676,-1597.873,-1519.536,-1618.275
2,1,2,-1975.197,-1965.892,-1926.572,-1857.979,-1763.898,-1649.118,-1528.067,-1417.842,-1340.566,-1306.544,-1318.11,-1469.8,-1536.075,-1703.948,-1599.213,-1515.367,-1524.16,-1658.872,-1813.786,-1735.616,-1833.286
2,1,2.5,-2003.994,-1995.053,-1953.972,-1881.576,-1781.66,-1659.429,-1528.174,-1403.911,-1307.616,-1252.67,-1248.071,-1382.595,-1459.89,-1637.044,-1550.808,-1475.477,-1486.286,-1619.803,-1772.92,-1694.274,-1790.196
2,1,3,-1996.003,-1985.958,-1943.852,-1870.51,-1769.573,-1646.328,-1512.833,-1383.769,-1278.312,-1210.922,-1194.452,-1310.673,-1397.246,-1583.645,-1521.119,-1458.058,-1472.814,-1605.987,-1757.909,-1679.639,-1774.175
2,1,3.5,-1953.761,-1941.811,-1900.138,-1829.443,-1732.979,-1615.719,-1488.315,-1363.97,-1260.009,-1191.245,-1172.949,-1279.099,-1381.085,-1583.823,-1556.14,-1514.106,-1538.211,-1674.145,-1827.008,-1751.159,-1845.51
2,1,4,-1881.605,-1867.358,-1827.781,-1763.305,-1676.509,-1571.574,-1457.401,-1345.317,-1250.471,-1187.195,-1171.989,-1271.251,-1388.714,-1610.515,-1627.207,-1616.187,-1656.851,-1800.155,-1957.284,-1886.935,-1983.027
2,1,4.5,-1785.935,-1769.299,-1733.402,-1678.244,-1605.437,-1517.894,-1422.318,-1327.594,-1246.037,-1190.223,-1175.992,-1261.663,-1380.319,-1607.688,-1664.58,-1687.102,-1748.186,-1902.061,-2066.308,-2004.613,-2104.472
2,1,5,-1674.945,-1656.076,-1625.166,-1581.626,-1525.831,-1458.959,-1384.999,-1309.603,-1241.029,-1187.72,-1160.862,-1206.76,-1280.321,-1455.188,-1499.421,-1518.811,-1577.705,-1728.907,-1893.275,-1837.596,-1939.513
2,1.5,-5,-143.454,-98.265,-63.488,-38.073,-22.069,-16.347,-23.053,-41.75,-67.682,-108.966,-159.121,-221.703,-293.105,-379.354,-480.109,-592.823,-732.999,-885.38,-1085.05,-1228.983,-1431.198
2,1.5,-4.5,-135.721,-90.354,-55.288,-29.036,-11.054,-3.527,-11.233,-32.316,-60.301,-102.478,-153.815,-218.917,-294.179,-388.598,-497.631,-622.143,-780.382,-969.235,-1211.696,-1352.878,-1557.592
2,1.5,-4,-138.868,-93.046,-57.613,-31.074,-12.971,-5.539,-13.258,-34.478,-63.22,-106.394,-159.718,-229.562,-312.189,-422.275,-548.042,-695.727,-886.597,-1127.49,-1415.564,-1543.528,-1742.881
2,1.5,-3.5,-155.2,-108.577,-72.745,-46.466,-29.712,-23.818,-31.313,-51.902,-81.532,-127.17,-185.08,-264.839,-362.119,-501.134,-655.703,-837.298,-1065.447,-1349.57,-1654.833,-1744.542,-1922.67
2,1.5,-3,-186.538,-137.871,-100.766,-74.176,-58.381,-53.486,-60.201,-79.469,-109.465,-157.188,-219.342,-310.051,-421.027,-587.838,-752.312,-928.129,-1132.679,-1386.983,-1643.642,-1663.401,-1804.523
2,1.5,-2.5,-241.842,-188.832,-148.793,-120.39,-103.764,-98.331,-104.627,-124.353,-157.135,-210.043,-281.235,-393.085,-529.125,-740.356,-915.548,-1078.754,-1255.83,-1485.59,-1711.411,-1692.459,-1817.402
2,1.5,-2,-338.44,-276.596,-229.973,-196.607,-176.247,-167.784,-172.375,-192.138,-227.598,-285.004,-362.894,-493.647,-639.711,-866.841,-991.436,-1077.987,-1182.819,-1363.815,-1552.506,-1501.875,-1613.528
2,1.5,-1.5,-506.011,-429.836,-370.748,-326.659,-297.286,-281.267,-281.305,-300.425,-340.739,-407.737,-500.672,-666.866,-833.522,-1085.766,-1164.711,-1200.23,-1271.049,-1436.456,-1613.931,-1552.122,-1660.381
2,1.5,-1,-768.386,-679.72,-605.073,-543.978,-497.627,-465.49,-453.344,-466.035,-507.79,-581.629,-684.576,-879.141,-1040.26,-1282.869,-1292.809,-1275.281,-1317.447,-1470.726,-1640.538,-1572.028,-1678.138
2,1.5,-0.5,-1099.391,-1015.579,-935.153,-859.636,-792.765,-736.296,-700.846,-694.492,-723.903,-786.599,-873.027,-1060.423,-1171.746,-1368.572,-1305.038,-1242.842,-1263.552,-1407.843,-1572.32,-1499.655,-1604.212
2,1.5,0,-1427.126,-1365.825,-1295.281,-1217.149,-1136.117,-1055.527,-989.887,-950.656,-946.899,-969.986,-1004.76,-1146.527,-1186.573,-1331.458,-1213.459,-1122.462,-1130.146,-1268.86,-1429.974,-1354.848,-1458.241
2,1.5,0.5,-1701.33,-1663.628,-1605.74,-1528.889,-1437.604,-1335.729,-1238.86,-1160.308,-1111.416,-1081.97,-1057.79,-1150.106,-1138.561,-1251.348,-1106.014,-1001.607,-1003.273,-1139.149,-1298.334,-1221.85,-1324.318
2,1.5,1,-1912.722,-1890.479,-1838.285,-1757.461,-1652.944,-1530.089,-1405.824,-1297.138,-1221.907,-1178.001,-1156.432,-1264.618,-1272.853,-1401.568,-1265.615,-1166.621,-1171.025,-1307.968,-1467.264,-1390.771,-1492.831
2,1.5,1.5,-2065.53,-2050.912,-1997.763,-1907.664,-1786.1,-1639.921,-1486.458,-1344.481,-1235.388,-1164.857,-1131.337,-1235.308,-1256.464,-1394.424,-1269.062,-1174.665,-1180.235,-1316.776,-1475.295,-1398.457,-1499.691
2,1.5,2,-2162.661,-2150.743,-2094.003,-1994.408,-1858.18,-1693.899,-1519.826,-1357.194,-1231.815,-1159.127,-1147.076,-1284.124,-1361.412,-1541.732,-1453.332,-1378.072,-1392.057,-1531.698,-1691.332,-1615.432,-1716.42
2,1.5,2.5,-2204.468,-2192.365,-2132.159,-2026.046,-1880.589,-1705.192,-1517.645,-1338.758,-1193.515,-1099.648,-1070.031,-1186.591,-1272.692,-1462.469,-1396.419,-1332.362,-1349.976,-1489.735,-1648.824,-1573.164,-1673.287
2,1.5,3,-2191.645,-2177.742,-2115.952,-2008.525,-1861.967,-1685.859,-1496.978,-1314.944,-1162.854,-1058.56,-1016.993,-1112.12,-1202.647,-1399.025,-1359.273,-1309.978,-1333.084,-1473.73,-1632.803,-1558.078,-1657.577
2,1.5,3.5,-2127.241,-2110.675,-2049.936,-1947.089,-1808.089,-1641.938,-1463.771,-1291.369,-1145.483,-1043.26,-1000.514,-1082.818,-1182.381,-1390.475,-1387.44,-1362.262,-1396.834,-1541.712,-1702.92,-1630.958,-1730.768
2,1.5,4,-2017.62,-1998.062,-1941.192,-1848.605,-1725.182,-1578.54,-1421.403,-1268.919,-1138.895,-1047.001,-1009.067,-1082.777,-1190.826,-1411.27,-1452.815,-1462.067,-1516.075,-1670.216,-1836.973,-1770.6,-1872.271
2,1.5,4.5,-1872.461,-1849.993,-1799.616,-1722.166,-1620.948,-1501.42,-1373.126,-1247.745,-1139.402,-1061.26,-1027.825,-1088.748,-1192.576,-1410.592,-1489.11,-1533.635,-1610.554,-1777.028,-1952.008,-1893.979,-1999.035
2,1.5,5,-1704.202,-1679.239,-1637.504,-1578.812,-1504.434,-1417.005,-1322.166,-1227.262,-1141.674,-1074.269,-1035.254,-1063.205,-1123.641,-1284.337,-1342.114,-1377.458,-1447.866,-1608.635,-1781.911,-1727.83,-1833.489
2,2,-5,-144.094,-98.741,-63.627,-38.256,-22.715,-17.355,-23.024,-39.672,-65.127,-103.493,-151.564,-211.707,-281.933,-367.27,-465.262,-576.852,-713.735,-877.869,-1090.333,-1246.824,-1459.727
2,2,-4.5,-136.373,-90.826,-55.495,-29.655,-13.14,-6.952,-13.132,-31.013,-57.673,-96.837,-146.084,-208.84,-283.014,-376.834,-483.863,-608.5,-766.046,-968.495,-1225.014,-1377.061,-1589.814
2,2,-4,-139.589,-93.62,-57.976,-31.846,-15.059,-8.778,-15.128,-33.485,-61.075,-101.494,-152.97,-220.864,-302.922,-413.382,-538.776,-688.907,-882.663,-1138.585,-1439.844,-1575.267,-1779.223
2,2,-3.5,-155.392,-108.66,-72.636,-46.513,-30.243,-24.613,-31.113,-49.744,-78.678,-121.708,-177.823,-255.877,-353.049,-493.574,-649.675,-836.19,-1070.245,-1368.755,-1684.411,-1778.665,-1959.451
2,2,-3,-185.963,-137.473,-100.496,-74.129,-58.356,-53.249,-59.597,-78.091,-108.203,-153.909,-214.841,-304.758,-416.855,-587.094,-755.226,-937.454,-1148.446,-1413.643,-1676.877,-1698.975,-1841.542
2,2,-2.5,-239.205,-186.928,-147.73,-120.182,-104.006,-98.701,-105.158,-124.704,-158.009,-209.412,-280.002,-392.166,-530.806,-747.494,-927.944,-1097.783,-1280.417,-1517.448,-1747.079,-1729.217,-1854.868
2,2,-2,-332.347,-272.149,-227.59,-196.314,-177.497,-170.039,-175.439,-195.489,-231.73,-288.039,-365.833,-497.839,-647.521,-880.975,-1010.75,-1102.724,-1211.735,-1397.481,-1588.608,-1538.665,-1650.816
2,2,-1.5,-496.544,-423.219,-367.81,-327.513,-301.243,-287.467,-289.126,-308.999,-350.233,-416.402,-509.586,-677.674,-848.493,-1106.909,-1190.358,-1229.929,-1303.612,-1471.916,-1650.853,-1589.364,-1697.906
2,2,-1,-758.919,-674.274,-604.741,-548.965,-507.157,-478.405,-468.483,-482.032,-524.279,-596.907,-699.691,-895.565,-1060.447,-1308.088,-1321.999,-1307.605,-1351.814,-1506.962,-1677.779,-1609.442,-1715.781
2,2,-0.5,-1097.005,-1017.163,-941.595,-871.131,-808.604,-755.34,-721.57,-715.112,-743.493,-803.803,-889.336,-1076.943,-1192.515,-1394.051,-1335.14,-1275.913,-1298.334,-1444.039,-1609.4,-1536.918,-1641.779
2,2,0,-1441.668,-1382.136,-1312.838,-1235.337,-1154.064,-1072.471,-1004.671,-962.033,-954.527,-974.67,-1010.377,-1153.9,-1202.129,-1353.443,-1242.092,-1154.613,-1164.103,-1304.196,-1466.34,-1391.561,-1495.462
2,2,0.5,-1741.274,-1702.504,-1640.365,-1556.54,-1456.166,-1344.292,-1237.021,-1148.619,-1092.157,-1060.618,-1042.699,-1141.594,-1144.954,-1267.324,-1131.604,-1031.766,-1035.612,-1173.084,-1333.619,-1257.76,-1361.043
2,2,1,-1980.512,-1955.01,-1893.501,-1798.078,-1674.962,-1531.648,-1386.683,-1259.147,-1169.462,-1120.298,-1106.636,-1225.509,-1257.743,-1403.097,-1283.358,-1192.394,-1200.727,-1340.274,-1501.686,-1426.33,-1529.649
2,2,1.5,-2157.565,-2138.19,-2071.877,-1961.238,-1813.605,-1638.731,-1456.61,-1289.085,-1160.608,-1081.804,-1055.246,-1170.428,-1220.856,-1380.74,-1277.936,-1195.134,-1206.46,-1346.707,-1508.218,-1433.131,-1536.171
2,2,2,-2271.235,-2253.449,-2180.81,-2056.545,-1889.197,-1690.762,-1482.81,-1290.014,-1140.912,-1054.696,-1043.117,-1186.151,-1294.283,-1502.834,-1446.739,-1389.762,-1413.318,-1558.891,-1723.027,-1649.817,-1753.316
2,2,2.5,-2319.625,-2300.752,-2222.944,-2089.849,-1910.709,-1698.697,-1475.385,-1265.348,-1096.255,-988.545,-957.243,-1075.488,-1188.49,-1406.006,-1377.532,-1336.282,-1366.18,-1513.535,-1678.406,-1606.302,-1709.637
2,2,3,-2302.552,-2281.1,-2201.024,-2066.106,-1885.64,-1673.046,-1449.021,-1236.948,-1062.398,-945.032,-900.513,-993.648,-1105.016,-1325.696,-1327.156,-1305.267,-1343.754,-1493.915,-1660.218,-1589.998,-1693.415
2,2,3.5,-2223.426,-2198.712,-2120.029,-1990.916,-1819.954,-1619.762,-1409.198,-1209.481,-1043.431,-929.214,-882.29,-959.103,-1072.093,-1298.762,-1339.046,-1346.603,-1400.874,-1558.042,-1728.442,-1662.175,-1766.636
2,2,4,-2090.007,-2062.009,-1988.52,-1872.429,-1720.875,-1544.606,-1359.571,-1183.8,-1036.68,-934.283,-891.368,-956.783,-1070.463,-1301.538,-1385.548,-1432.656,-1511.883,-1682.223,-1860.888,-1801.79,-1908.897
2,2,4.5,-1914.096,-1883.272,-1818.495,-1721.585,-1597.577,-1454.352,-1303.951,-1160.268,-1038.562,-952.096,-914.079,-965.983,-1069.634,-1289.846,-1405.772,-1490.462,-1597.536,-1784.389,-1974.389,-1925.473,-2036.707
2,2,5,-1710.801,-1677.952,-1624.767,-1551.624,-1460.846,-1356.63,-1246.281,-1138.71,-1044.229,-972.053,-931.754,-955.271,-1017.363,-1177.875,-1266.105,-1336.946,-1435.219,-1615.097,-1803.091,-1758.064,-1869.459
2,2.5,-5,-156.018,-110.571,-75.288,-49.976,-34.761,-29.659,-34.761,-50.276,-75.415,-112.309,-159.363,-218.365,-288.183,-373.447,-470.758,-583.137,-720.814,-895.343,-1121.044,-1292.286,-1519.759
2,2.5,-4.5,-148.378,-102.719,-67.267,-41.744,-26.209,-20.876,-26.19,-42.216,-68.037,-105.669,-153.946,-215.713,-289.719,-383.997,-491.368,-618.508,-779.855,-995.766,-1268.031,-1434.501,-1659.386
2,2.5,-4,-151.779,-105.694,-69.959,-44.204,-28.455,-23.028,-28.543,-45.088,-71.853,-110.885,-161.604,-228.904,-311.409,-423.472,-551.1,-706.548,-908.061,-1180.092,-1497.284,-1644.361,-1856.653
2,2.5,-3.5,-167.633,-120.756,-84.615,-58.711,-43.032,-37.793,-43.653,-60.956,-89.353,-131.163,-186.723,-264.649,-363.106,-506.874,-667.759,-862.898,-1108.178,-1423.192,-1752.351,-1854.807,-2040.891
2,2.5,-3,-198.486,-149.895,-112.88,-86.635,-71.017,-65.91,-71.988,-89.945,-120.128,-165.104,-226.063,-316.862,-431.801,-607.753,-783.64,-977.048,-1200.311,-1479.379,-1752.254,-1779.532,-1925.288
2,2.5,-2.5,-252.102,-199.822,-160.801,-133.538,-117.53,-112.256,-118.745,-138.213,-171.984,-223.176,-294.575,-409.046,-552.65,-777.961,-968.777,-1150.766,-1344.514,-1591.689,-1827.523,-1812.697,-1940.151
2,2.5,-2,-346.205,-286.222,-242.244,-211.684,-193.397,-186.265,-191.971,-212.216,-249.186,-305.806,-385.305,-521.211,-677.958,-922.109,-1063.101,-1166.097,-1283.838,-1476.483,-1671.563,-1623.482,-1736.727
2,2.5,-1.5,-512.388,-439.944,-385.839,-346.948,-321.795,-308.776,-310.985,-331.194,-373.277,-440.223,-536.049,-709.519,-889.129,-1158.96,-1253.115,-1301.638,-1381.538,-1554.223,-1735.57,-1675.165,-1784.342
2,2.5,-1,-775.939,-693.693,-626.768,-573.472,-533.597,-506.136,-496.912,-510.658,-553.42,-626.82,-732.705,-934.38,-1108.917,-1367.395,-1391.316,-1384.189,-1432.896,-1590.932,-1763.344,-1695.715,-1802.481
2,2.5,-0.5,-1111.418,-1034.829,-962.608,-895.257,-835.167,-783.56,-750.434,-743.705,-771.783,-832.608,-921.96,-1115.622,-1242.865,-1455.45,-1407.215,-1354.656,-1380.733,-1528.586,-1695.192,-1623.293,-1728.532
2,2.5,0,-1452.013,-1393.849,-1325.629,-1248.857,-1167.798,-1086.087,-1017.462,-973.435,-964.973,-986.9,-1030.184,-1182.713,-1247.961,-1412.455,-1314.039,-1233.623,-1246.573,-1388.551,-1551.882,-1477.732,-1582.076
2,2.5,0.5,-1750.327,-1709.579,-1644.122,-1555.936,-1450.534,-1333.823,-1222.031,-1130.067,-1072.361,-1045.519,-1041.409,-1154.25,-1181.737,-1320.583,-1201.277,-1109.723,-1117.319,-1256.728,-1418.587,-1343.53,-1447.405
2,2.5,1,-1991.155,-1960.639,-1891.592,-1786.688,-1653.016,-1499.551,-1345.592,-1211.217,-1117.992,-1072.271,-1072.877,-1207.066,-1270.601,-1439.177,-1343.589,-1265.318,-1279.614,-1422.243,-1585.733,-1511.7,-1615.945
2,2.5,1.5,-2170.613,-2143.962,-2066.929,-1942.977,-1780.78,-1592.102,-1398.335,-1222.652,-1090.303,-1014.477,-1000.81,-1129.132,-1212.848,-1399.74,-1328.046,-1262.397,-1281.999,-1426.537,-1590.959,-1517.806,-1622.165
2,2.5,2,-2285.657,-2258.971,-2173.372,-2033.189,-1848.707,-1634.28,-1413.226,-1211.499,-1057.645,-971.558,-966.651,-1115.122,-1253.316,-1492.149,-1477.153,-1445.513,-1482.333,-1635.014,-1803.83,-1733.711,-1839.194
2,2.5,2.5,-2333.335,-2304.425,-2212.225,-2061.685,-1864.116,-1635.287,-1398.81,-1180.644,-1008.279,-901.81,-876.15,-995.846,-1132.487,-1376.731,-1393.539,-1382.848,-1429.527,-1586.031,-1757.002,-1689.036,-1794.957
2,2.5,3,-2313.04,-2280.794,-2185.624,-2032.715,-1833.545,-1604.191,-1367.492,-1148.197,-971.593,-856.394,-816.995,-909.072,-1037.153,-1278.591,-1327.084,-1340.754,-1400.086,-1561.921,-1736.112,-1671.36,-1778.071
2,2.5,3.5,-2228.331,-2192.459,-2098.68,-1951.917,-1762.836,-1546.595,-1324.126,-1117.892,-950.335,-838.338,-795.431,-868.974,-991.554,-1231.433,-1318.085,-1366.371,-1446.99,-1619.67,-1800.692,-1741.871,-1850.607
2,2.5,4,-2087.516,-2048.465,-1960.534,-1827.865,-1659.457,-1468.326,-1272.293,-1090.469,-941.85,-841.147,-800.912,-861.355,-978.062,-1213.731,-1339.78,-1431.397,-1543.458,-1734.677,-1928,-1879.282,-1992.074
2,2.5,4.5,-1903.098,-1861.801,-1783.823,-1672.008,-1532.917,-1376.323,-1215.86,-1066.375,-942.876,-857.495,-821.391,-868.221,-970.907,-1188.324,-1338.332,-1467.286,-1612.155,-1825.42,-2034.848,-2000.049,-2118.737
2,2.5,5,-1690.958,-1648.642,-1583.985,-1498.063,-1394.309,-1278.369,-1158.869,-1045.672,-949.236,-878.329,-841.324,-863.975,-928.487,-1086.971,-1203.201,-1312.899,-1446.423,-1651.871,-1859.88,-1830.495,-1949.737
2,3,-5,-178.559,-133.037,-97.634,-72.267,-57.028,-51.865,-56.743,-71.859,-96.963,-133.191,-179.868,-238.589,-308.807,-395.259,-494.568,-611.742,-757.785,-951.147,-1204.315,-1409.96,-1674.273
2,3,-4.5,-171.103,-125.337,-89.762,-64.262,-48.913,-43.698,-48.69,-64.1,-89.744,-126.781,-174.868,-236.746,-311.857,-408.682,-520.509,-656.631,-833.034,-1076.049,-1383.237,-1586.234,-1843.63
2,3,-4,-174.944,-128.693,-92.805,-67.092,-51.601,-46.339,-51.518,-67.421,-94.038,-132.684,-183.612,-251.786,-336.75,-453.843,-590.112,-761.002,-986.209,-1292.991,-1647.792,-1827.176,-2063.698
2,3,-3.5,-191.649,-144.451,-108.029,-82.029,-66.435,-61.211,-66.761,-83.563,-111.99,-153.747,-210.139,-290.175,-393.328,-546.113,-721.83,-940.597,-1217.676,-1570.52,-1933.488,-2060.318,-2262.463
2,3,-3,-224.504,-175.302,-137.765,-111.165,-95.304,-89.977,-95.839,-113.644,-144.304,-189.919,-252.907,-348.025,-471.392,-662.328,-860.834,-1085.444,-1344.161,-1657.554,-1956.271,-1999.897,-2155.551
2,3,-2.5,-282.162,-228.728,-188.721,-160.678,-144.026,-138.261,-144.531,-164.111,-198.874,-251.742,-327.101,-449.389,-606.965,-854.909,-1075.983,-1293.106,-1519.972,-1793.767,-2047.084,-2042.357,-2175.592
2,3,-2,-383.456,-321.638,-275.979,-243.98,-224.472,-216.421,-221.713,-242.2,-280.763,-340.541,-426.846,-575.404,-752.935,-1026.904,-1202.326,-1338.71,-1482.995,-1694.133,-1900.314,-1858.321,-1974.938
2,3,-1.5,-558.393,-484.272,-428.178,-387.287,-360.269,-345.754,-347.154,-367.612,-411.989,-484.089,-590.547,-782.391,-989.544,-1293.415,-1421.52,-1497.837,-1596.902,-1781.602,-1969.772,-1913.012,-2024.157
2,3,-1,-823.492,-741.749,-674.257,-619.715,-578.22,-549.229,-539.031,-553.069,-598.824,-679.575,-800.275,-1025.262,-1232.295,-1525.231,-1580.21,-1595.209,-1657.584,-1823.564,-2000.377,-1935.103,-2043.115
2,3,-0.5,-1143.959,-1069.736,-998.975,-932.295,-872.213,-820.422,-787.249,-781.563,-813.673,-884.453,-993.4,-1214.538,-1378.98,-1625.78,-1607.101,-1573.335,-1610.015,-1763.663,-1933.478,-1863.353,-1969.513
2,3,0,-1457.128,-1399.713,-1332.183,-1256.071,-1175.645,-1094.968,-1027.79,-986.529,-984.292,-1020.331,-1090.053,-1275.307,-1384.5,-1584.869,-1517.41,-1455.056,-1477.469,-1624.357,-1790.453,-1717.926,-1823.102
2,3,0.5,-1726.311,-1682.622,-1614.878,-1525.222,-1419.331,-1303.718,-1194.602,-1107.696,-1059.368,-1051.314,-1080.137,-1230.174,-1308.534,-1486.542,-1402.304,-1330.369,-1347.776,-1492.094,-1656.786,-1583.502,-1688.282
2,3,1,-1942.039,-1905.053,-1830.818,-1722.353,-1587.131,-1434.885,-1284.888,-1157.497,-1074.991,-1047.612,-1079.171,-1248.002,-1366.613,-1580.91,-1530.189,-1477.999,-1505.643,-1655.033,-1822.479,-1750.98,-1856.518
2,3,1.5,-2101.921,-2066.136,-1981.882,-1853.171,-1689.286,-1502.887,-1315.392,-1149.81,-1030.914,-973.775,-987.69,-1144.667,-1281.207,-1516.228,-1498.069,-1465.425,-1502.474,-1655.992,-1825.748,-1756.093,-1862.229
2,3,2,-2203.163,-2165.477,-2071.319,-1925.742,-1739.802,-1528.772,-1315.917,-1126.438,-987.124,-917.452,-932.545,-1098.489,-1280.595,-1567.349,-1616.655,-1629.392,-1691.562,-1857.924,-2034.968,-1970.236,-2078.453
2,3,2.5,-2242.973,-2201.857,-2100.211,-1943.855,-1744.994,-1520.352,-1293.506,-1089.461,-933.514,-844.228,-836.529,-968.269,-1139.134,-1424.489,-1508.931,-1550.064,-1628.31,-1802.456,-1984.282,-1923.583,-2033.165
2,3,3,-2220.855,-2175.789,-2070.564,-1911.335,-1710.571,-1485.31,-1258.375,-1053.479,-893.59,-795.374,-772.222,-872.822,-1026.105,-1299.748,-1415.426,-1487.369,-1585.239,-1769.67,-1958.175,-1903.234,-2014.848
2,3,3.5,-2140.241,-2091.474,-1987.237,-1833.459,-1641.87,-1428.589,-1214.582,-1021.314,-869.001,-772.319,-743.227,-822.216,-961.563,-1223.585,-1373.141,-1484.878,-1612.342,-1814.508,-2014.961,-1969.761,-2085.297
2,3,4,-2008.963,-1957.416,-1858.791,-1718.216,-1545.776,-1355.468,-1165.269,-993.502,-857.255,-769.169,-739.989,-803.397,-929.709,-1177.286,-1357.508,-1514.246,-1681.416,-1910.805,-2130.719,-2101.185,-2223.639
2,3,4.5,-1838.693,-1785.71,-1696.947,-1576.159,-1430.977,-1272.206,-1113.874,-970.438,-855.548,-779.69,-752.313,-801.137,-909.23,-1130.787,-1323.409,-1513.539,-1718.376,-1978.047,-2222.292,-2213.759,-2345.902
2,3,5,-1644.145,-1591.285,-1515.874,-1419.778,-1307.47,-1185.742,-1063.977,-952.252,-860.472,-796.538,-767.734,-795.084,-867.637,-1031.414,-1183.57,-1347.295,-1537.792,-1790.364,-2036.382,-2037.869,-2172.924
2,3.5,-5,-211.529,-165.959,-130.482,-105.056,-89.731,-84.467,-89.263,-104.249,-129.348,-165.16,-211.443,-269.595,-339.142,-424.493,-521.502,-634.881,-773.944,-957.854,-1195.735,-1379.595,-1619.568
2,3.5,-4.5,-204.376,-158.506,-122.814,-97.231,-81.802,-76.487,-81.345,-96.544,-122.095,-158.649,-206.219,-267.314,-341.33,-436.294,-544.399,-674.227,-839.786,-1067.972,-1354.45,-1532.696,-1767.442
2,3.5,-4,-209.001,-162.511,-126.391,-100.511,-84.892,-79.483,-84.453,-100.052,-126.469,-164.524,-214.737,-281.773,-364.934,-478.897,-609.123,-769.934,-979.197,-1265.682,-1596.634,-1752.521,-1971.119
2,3.5,-3.5,-227.528,-179.759,-142.802,-116.367,-100.414,-94.846,-100.022,-116.367,-144.408,-185.331,-240.595,-318.787,-418.828,-566.261,-732.205,-935.652,-1191.363,-1520.503,-1860.53,-1968.598,-2158.394
2,3.5,-3,-264.58,-214.103,-175.365,-147.724,-130.97,-124.862,-130.031,-147.125,-177.1,-221.456,-282.582,-374.591,-492.56,-674.458,-857.769,-1061.123,-1294.867,-1585.158,-1865.424,-1896.15,-2044.167
2,3.5,-2.5,-330.785,-274.759,-232.233,-201.926,-183.301,-175.856,-180.709,-198.953,-232.353,-283.078,-355.178,-472.071,-620.503,-854.108,-1054.021,-1246.024,-1448.615,-1703.63,-1944.084,-1931.301,-2060.056
2,3.5,-2,-446.461,-380.396,-330.232,-293.95,-270.594,-259.214,-261.656,-279.491,-315.283,-371.138,-451.54,-590.647,-753.372,-1006.624,-1156.78,-1268.595,-1393.277,-1591.344,-1789.52,-1742.885,-1856.999
2,3.5,-1.5,-636.85,-558.313,-496.393,-449.24,-416.132,-396.039,-392.386,-407.957,-447.023,-511.981,-608.083,-784.25,-970.111,-1248.537,-1352.26,-1408.979,-1494.516,-1671.005,-1854.499,-1795.188,-1904.954
2,3.5,-1,-901.923,-818.787,-747.21,-686.919,-638.833,-603.04,-585.872,-592.377,-629.15,-697.875,-802.016,-1003.724,-1185.323,-1452.931,-1489.978,-1492.519,-1546.898,-1708.186,-1882.466,-1815.927,-1923.213
