"x0","x1","x2","fitness0.5","fitness1","fitness1.5","fitness2","fitness2.5","fitness3","fitness3.5","fitness4","fitness4.5","fitness5","fitness5.5","fitness6","fitness6.5","fitness7","fitness7.5","fitness8","fitness8.5","fitness9","fitness9.5","fitness10","fitness10.5","file"
10,0.5,7,-0.374,-0.223,-0.421,-0.072,-0.158,-0.473,-0.232,0.018,-0.068,-0.317,-0.466,-0.423,-0.256,-0.08,0.018,0.01,-0.084,-0.218,-0.347,-0.438,-0.472,"vincent"
10,0.5,7.5,-0.276,-0.125,-0.323,0.026,-0.06,-0.375,-0.135,0.116,0.03,-0.219,-0.368,-0.326,-0.158,0.018,0.116,0.108,0.014,-0.12,-0.25,-0.34,-0.375,"vincent"
10,0.5,8,-0.284,-0.133,-0.331,0.018,-0.068,-0.383,-0.143,0.107,0.022,-0.227,-0.377,-0.334,-0.166,0.01,0.108,0.1,0.006,-0.128,-0.258,-0.348,-0.383,"vincent"
10,0.5,8.5,-0.378,-0.227,-0.425,-0.076,-0.162,-0.477,-0.236,0.014,-0.072,-0.321,-0.47,-0.427,-0.259,-0.084,0.014,0.006,-0.088,-0.222,-0.351,-0.442,-0.476,"vincent"
10,0.5,9,-0.512,-0.361,-0.559,-0.21,-0.296,-0.611,-0.371,-0.12,-0.206,-0.455,-0.605,-0.562,-0.394,-0.218,-0.12,-0.128,-0.222,-0.356,-0.486,-0.576,-0.611,"vincent"
10,0.5,9.5,-0.641,-0.49,-0.688,-0.34,-0.426,-0.74,-0.5,-0.25,-0.336,-0.585,-0.734,-0.691,-0.523,-0.347,-0.25,-0.258,-0.351,-0.486,-0.615,-0.705,-0.74,"vincent"
10,0.5,10,-0.732,-0.581,-0.779,-0.43,-0.516,-0.831,-0.59,-0.34,-0.426,-0.675,-0.824,-0.782,-0.614,-0.438,-0.34,-0.348,-0.442,-0.576,-0.705,-0.796,-0.831,"vincent"
10,0.5,10.5,-0.767,-0.616,-0.813,-0.465,-0.551,-0.866,-0.625,-0.375,-0.461,-0.71,-0.859,-0.816,-0.648,-0.472,-0.375,-0.383,-0.476,-0.611,-0.74,-0.831,-0.865,"vincent"
10,1,0.5,-0.517,-0.366,-0.564,-0.215,-0.301,-0.616,-0.376,-0.125,-0.211,-0.46,-0.609,-0.567,-0.399,-0.223,-0.125,-0.133,-0.227,-0.361,-0.49,-0.581,-0.616,"vincent"
10,1,1,-0.366,-0.215,-0.413,-0.064,-0.15,-0.465,-0.225,0.026,-0.06,-0.309,-0.458,-0.416,-0.248,-0.072,0.026,0.018,-0.076,-0.21,-0.34,-0.43,-0.465,"vincent"
10,1,1.5,-0.564,-0.413,-0.611,-0.262,-0.348,-0.663,-0.422,-0.172,-0.258,-0.507,-0.656,-0.613,-0.446,-0.27,-0.172,-0.18,-0.274,-0.408,-0.537,-0.628,-0.662,"vincent"
10,1,2,-0.215,-0.064,-0.262,0.087,0.001,-0.314,-0.074,0.177,0.091,-0.158,-0.307,-0.265,-0.097,0.079,0.177,0.169,0.075,-0.059,-0.189,-0.279,-0.314,"vincent"
10,1,2.5,-0.301,-0.15,-0.348,0.001,-0.085,-0.4,-0.16,0.09,0.004,-0.244,-0.394,-0.351,-0.183,-0.007,0.091,0.083,-0.011,-0.145,-0.275,-0.365,-0.4,"vincent"
10,1,3,-0.616,-0.465,-0.663,-0.314,-0.4,-0.715,-0.475,-0.224,-0.31,-0.559,-0.708,-0.666,-0.498,-0.322,-0.224,-0.232,-0.326,-0.46,-0.59,-0.68,-0.715,"vincent"
10,1,3.5,-0.376,-0.225,-0.422,-0.074,-0.16,-0.475,-0.234,0.016,-0.07,-0.319,-0.468,-0.425,-0.257,-0.081,0.016,0.008,-0.085,-0.22,-0.349,-0.44,-0.474,"vincent"
10,1,4,-0.125,0.026,-0.172,0.177,0.09,-0.224,0.016,0.266,0.18,-0.068,-0.218,-0.175,-0.007,0.169,0.267,0.258,0.165,0.03,-0.099,-0.189,-0.224,"vincent"
10,1,4.5,-0.211,-0.06,-0.258,0.091,0.004,-0.31,-0.07,0.18,0.094,-0.154,-0.304,-0.261,-0.093,0.083,0.181,0.172,0.079,-0.056,-0.185,-0.275,-0.31,"vincent"
10,1,5,-0.46,-0.309,-0.507,-0.158,-0.244,-0.559,-0.319,-0.068,-0.154,-0.403,-0.552,-0.51,-0.342,-0.166,-0.068,-0.076,-0.17,-0.304,-0.434,-0.524,-0.559,"vincent"
10,1,5.5,-0.609,-0.458,-0.656,-0.307,-0.394,-0.708,-0.468,-0.218,-0.304,-0.552,-0.702,-0.659,-0.491,-0.315,-0.217,-0.226,-0.319,-0.454,-0.583,-0.673,-0.708,"vincent"
10,1,6,-0.567,-0.416,-0.613,-0.265,-0.351,-0.666,-0.425,-0.175,-0.261,-0.51,-0.659,-0.616,-0.448,-0.273,-0.175,-0.183,-0.276,-0.411,-0.54,-0.631,-0.665,"vincent"
10,1,6.5,-0.399,-0.248,-0.446,-0.097,-0.183,-0.498,-0.257,-0.007,-0.093,-0.342,-0.491,-0.448,-0.281,-0.105,-0.007,-0.015,-0.109,-0.243,-0.372,-0.463,-0.497,"vincent"
10,1,7,-0.223,-0.072,-0.27,0.079,-0.007,-0.322,-0.081,0.169,0.083,-0.166,-0.315,-0.273,-0.105,0.071,0.169,0.161,0.067,-0.067,-0.196,-0.287,-0.322,"vincent"
10,1,7.5,-0.125,0.026,-0.172,0.177,0.091,-0.224,0.016,0.267,0.181,-0.068,-0.217,-0.175,-0.007,0.169,0.267,0.259,0.165,0.031,-0.099,-0.189,-0.224,"vincent"
10,1,8,-0.133,0.018,-0.18,0.169,0.083,-0.232,0.008,0.258,0.172,-0.076,-0.226,-0.183,-0.015,0.161,0.259,0.25,0.157,0.023,-0.107,-0.197,-0.232,"vincent"
10,1,8.5,-0.227,-0.076,-0.274,0.075,-0.011,-0.326,-0.085,0.165,0.079,-0.17,-0.319,-0.276,-0.109,0.067,0.165,0.157,0.063,-0.071,-0.2,-0.291,-0.325,"vincent"
10,1,9,-0.361,-0.21,-0.408,-0.059,-0.145,-0.46,-0.22,0.03,-0.056,-0.304,-0.454,-0.411,-0.243,-0.067,0.031,0.023,-0.071,-0.205,-0.335,-0.425,-0.46,"vincent"
10,1,9.5,-0.49,-0.34,-0.537,-0.189,-0.275,-0.59,-0.349,-0.099,-0.185,-0.434,-0.583,-0.54,-0.372,-0.196,-0.099,-0.107,-0.2,-0.335,-0.464,-0.554,-0.589,"vincent"
10,1,10,-0.581,-0.43,-0.628,-0.279,-0.365,-0.68,-0.44,-0.189,-0.275,-0.524,-0.673,-0.631,-0.463,-0.287,-0.189,-0.197,-0.291,-0.425,-0.554,-0.645,-0.68,"vincent"
10,1,10.5,-0.616,-0.465,-0.662,-0.314,-0.4,-0.715,-0.474,-0.224,-0.31,-0.559,-0.708,-0.665,-0.497,-0.322,-0.224,-0.232,-0.325,-0.46,-0.589,-0.68,-0.714,"vincent"
10,1.5,0.5,-0.715,-0.564,-0.762,-0.413,-0.499,-0.814,-0.573,-0.323,-0.409,-0.658,-0.807,-0.764,-0.597,-0.421,-0.323,-0.331,-0.425,-0.559,-0.688,-0.779,-0.813,"vincent"
10,1.5,1,-0.564,-0.413,-0.611,-0.262,-0.348,-0.663,-0.422,-0.172,-0.258,-0.507,-0.656,-0.613,-0.446,-0.27,-0.172,-0.18,-0.274,-0.408,-0.537,-0.628,-0.662,"vincent"
10,1.5,1.5,-0.762,-0.611,-0.808,-0.46,-0.546,-0.861,-0.62,-0.37,-0.456,-0.705,-0.854,-0.811,-0.643,-0.467,-0.37,-0.378,-0.471,-0.606,-0.735,-0.826,-0.86,"vincent"
10,1.5,2,-0.413,-0.262,-0.46,-0.111,-0.197,-0.512,-0.271,-0.021,-0.107,-0.356,-0.505,-0.463,-0.295,-0.119,-0.021,-0.029,-0.123,-0.257,-0.386,-0.477,-0.512,"vincent"
10,1.5,2.5,-0.499,-0.348,-0.546,-0.197,-0.283,-0.598,-0.358,-0.107,-0.193,-0.442,-0.591,-0.549,-0.381,-0.205,-0.107,-0.115,-0.209,-0.343,-0.473,-0.563,-0.598,"vincent"
10,1.5,3,-0.814,-0.663,-0.861,-0.512,-0.598,-0.913,-0.672,-0.422,-0.508,-0.757,-0.906,-0.863,-0.696,-0.52,-0.422,-0.43,-0.524,-0.658,-0.787,-0.878,-0.912,"vincent"
10,1.5,3.5,-0.573,-0.422,-0.62,-0.271,-0.358,-0.672,-0.432,-0.182,-0.268,-0.517,-0.666,-0.623,-0.455,-0.279,-0.182,-0.19,-0.283,-0.418,-0.547,-0.637,-0.672,"vincent"
10,1.5,4,-0.323,-0.172,-0.37,-0.021,-0.107,-0.422,-0.182,0.069,-0.017,-0.266,-0.415,-0.373,-0.205,-0.029,0.069,0.061,-0.033,-0.167,-0.297,-0.387,-0.422,"vincent"
10,1.5,4.5,-0.409,-0.258,-0.456,-0.107,-0.193,-0.508,-0.268,-0.017,-0.103,-0.352,-0.501,-0.459,-0.291,-0.115,-0.017,-0.025,-0.119,-0.253,-0.383,-0.473,-0.508,"vincent"
10,1.5,5,-0.658,-0.507,-0.705,-0.356,-0.442,-0.757,-0.517,-0.266,-0.352,-0.601,-0.75,-0.708,-0.54,-0.364,-0.266,-0.274,-0.368,-0.502,-0.632,-0.722,-0.757,"vincent"
10,1.5,5.5,-0.807,-0.656,-0.854,-0.505,-0.591,-0.906,-0.666,-0.415,-0.501,-0.75,-0.899,-0.857,-0.689,-0.513,-0.415,-0.423,-0.517,-0.651,-0.781,-0.871,-0.906,"vincent"
10,1.5,6,-0.764,-0.613,-0.811,-0.463,-0.549,-0.863,-0.623,-0.373,-0.459,-0.708,-0.857,-0.814,-0.646,-0.47,-0.373,-0.381,-0.474,-0.609,-0.738,-0.828,-0.863,"vincent"
10,1.5,6.5,-0.597,-0.446,-0.643,-0.295,-0.381,-0.696,-0.455,-0.205,-0.291,-0.54,-0.689,-0.646,-0.478,-0.302,-0.205,-0.213,-0.306,-0.441,-0.57,-0.66,-0.695,"vincent"
10,1.5,7,-0.421,-0.27,-0.467,-0.119,-0.205,-0.52,-0.279,-0.029,-0.115,-0.364,-0.513,-0.47,-0.302,-0.127,-0.029,-0.037,-0.13,-0.265,-0.394,-0.485,-0.519,"vincent"
10,1.5,7.5,-0.323,-0.172,-0.37,-0.021,-0.107,-0.422,-0.182,0.069,-0.017,-0.266,-0.415,-0.373,-0.205,-0.029,0.069,0.061,-0.033,-0.167,-0.297,-0.387,-0.422,"vincent"
10,1.5,8,-0.331,-0.18,-0.378,-0.029,-0.115,-0.43,-0.19,0.061,-0.025,-0.274,-0.423,-0.381,-0.213,-0.037,0.061,0.053,-0.041,-0.175,-0.305,-0.395,-0.43,"vincent"
10,1.5,8.5,-0.425,-0.274,-0.471,-0.123,-0.209,-0.524,-0.283,-0.033,-0.119,-0.368,-0.517,-0.474,-0.306,-0.13,-0.033,-0.041,-0.134,-0.269,-0.398,-0.489,-0.523,"vincent"
10,1.5,9,-0.559,-0.408,-0.606,-0.257,-0.343,-0.658,-0.418,-0.167,-0.253,-0.502,-0.651,-0.609,-0.441,-0.265,-0.167,-0.175,-0.269,-0.403,-0.533,-0.623,-0.658,"vincent"
10,1.5,9.5,-0.688,-0.537,-0.735,-0.386,-0.473,-0.787,-0.547,-0.297,-0.383,-0.632,-0.781,-0.738,-0.57,-0.394,-0.297,-0.305,-0.398,-0.533,-0.662,-0.752,-0.787,"vincent"
10,1.5,10,-0.779,-0.628,-0.826,-0.477,-0.563,-0.878,-0.637,-0.387,-0.473,-0.722,-0.871,-0.828,-0.66,-0.485,-0.387,-0.395,-0.489,-0.623,-0.752,-0.843,-0.877,"vincent"
10,1.5,10.5,-0.813,-0.662,-0.86,-0.512,-0.598,-0.912,-0.672,-0.422,-0.508,-0.757,-0.906,-0.863,-0.695,-0.519,-0.422,-0.43,-0.523,-0.658,-0.787,-0.877,-0.912,"vincent"
10,2,0.5,-0.366,-0.215,-0.413,-0.064,-0.15,-0.465,-0.225,0.026,-0.06,-0.309,-0.458,-0.416,-0.248,-0.072,0.026,0.018,-0.076,-0.21,-0.34,-0.43,-0.465,"vincent"
10,2,1,-0.215,-0.064,-0.262,0.087,0.001,-0.314,-0.074,0.177,0.091,-0.158,-0.307,-0.265,-0.097,0.079,0.177,0.169,0.075,-0.059,-0.189,-0.279,-0.314,"vincent"
10,2,1.5,-0.413,-0.262,-0.46,-0.111,-0.197,-0.512,-0.271,-0.021,-0.107,-0.356,-0.505,-0.463,-0.295,-0.119,-0.021,-0.029,-0.123,-0.257,-0.386,-0.477,-0.512,"vincent"
10,2,2,-0.064,0.087,-0.111,0.238,0.152,-0.163,0.077,0.328,0.242,-0.007,-0.156,-0.114,0.054,0.23,0.328,0.32,0.226,0.092,-0.038,-0.128,-0.163,"vincent"
10,2,2.5,-0.15,0.001,-0.197,0.152,0.065,-0.249,-0.009,0.241,0.155,-0.093,-0.243,-0.2,-0.032,0.144,0.242,0.233,0.14,0.005,-0.124,-0.214,-0.249,"vincent"
10,2,3,-0.465,-0.314,-0.512,-0.163,-0.249,-0.564,-0.324,-0.073,-0.159,-0.408,-0.557,-0.515,-0.347,-0.171,-0.073,-0.081,-0.175,-0.309,-0.439,-0.529,-0.564,"vincent"
10,2,3.5,-0.225,-0.074,-0.271,0.077,-0.009,-0.324,-0.083,0.167,0.081,-0.168,-0.317,-0.274,-0.106,0.069,0.167,0.159,0.066,-0.069,-0.198,-0.289,-0.323,"vincent"
10,2,4,0.026,0.177,-0.021,0.328,0.241,-0.073,0.167,0.417,0.331,0.082,-0.067,-0.024,0.144,0.32,0.418,0.409,0.316,0.181,0.052,-0.038,-0.073,"vincent"
10,2,4.5,-0.06,0.091,-0.107,0.242,0.155,-0.159,0.081,0.331,0.245,-0.003,-0.153,-0.11,0.058,0.234,0.332,0.323,0.23,0.095,-0.034,-0.124,-0.159,"vincent"
10,2,5,-0.309,-0.158,-0.356,-0.007,-0.093,-0.408,-0.168,0.082,-0.003,-0.252,-0.402,-0.359,-0.191,-0.015,0.083,0.075,-0.019,-0.153,-0.283,-0.373,-0.408,"vincent"
10,2,5.5,-0.458,-0.307,-0.505,-0.156,-0.243,-0.557,-0.317,-0.067,-0.153,-0.402,-0.551,-0.508,-0.34,-0.164,-0.066,-0.075,-0.168,-0.303,-0.432,-0.522,-0.557,"vincent"
10,2,6,-0.416,-0.265,-0.463,-0.114,-0.2,-0.515,-0.274,-0.024,-0.11,-0.359,-0.508,-0.465,-0.297,-0.122,-0.024,-0.032,-0.125,-0.26,-0.389,-0.48,-0.514,"vincent"
10,2,6.5,-0.248,-0.097,-0.295,0.054,-0.032,-0.347,-0.106,0.144,0.058,-0.191,-0.34,-0.297,-0.13,0.046,0.144,0.136,0.042,-0.092,-0.221,-0.312,-0.346,"vincent"
10,2,7,-0.072,0.079,-0.119,0.23,0.144,-0.171,0.069,0.32,0.234,-0.015,-0.164,-0.122,0.046,0.222,0.32,0.312,0.218,0.084,-0.045,-0.136,-0.171,"vincent"
10,2,7.5,0.026,0.177,-0.021,0.328,0.242,-0.073,0.167,0.418,0.332,0.083,-0.066,-0.024,0.144,0.32,0.418,0.41,0.316,0.182,0.052,-0.038,-0.073,"vincent"
10,2,8,0.018,0.169,-0.029,0.32,0.233,-0.081,0.159,0.409,0.323,0.075,-0.075,-0.032,0.136,0.312,0.41,0.401,0.308,0.173,0.044,-0.046,-0.081,"vincent"
10,2,8.5,-0.076,0.075,-0.123,0.226,0.14,-0.175,0.066,0.316,0.23,-0.019,-0.168,-0.125,0.042,0.218,0.316,0.308,0.214,0.08,-0.049,-0.14,-0.174,"vincent"
10,2,9,-0.21,-0.059,-0.257,0.092,0.005,-0.309,-0.069,0.181,0.095,-0.153,-0.303,-0.26,-0.092,0.084,0.182,0.173,0.08,-0.055,-0.184,-0.274,-0.309,"vincent"
10,2,9.5,-0.34,-0.189,-0.386,-0.038,-0.124,-0.439,-0.198,0.052,-0.034,-0.283,-0.432,-0.389,-0.221,-0.045,0.052,0.044,-0.049,-0.184,-0.313,-0.404,-0.438,"vincent"
10,2,10,-0.43,-0.279,-0.477,-0.128,-0.214,-0.529,-0.289,-0.038,-0.124,-0.373,-0.522,-0.48,-0.312,-0.136,-0.038,-0.046,-0.14,-0.274,-0.404,-0.494,-0.529,"vincent"
10,2,10.5,-0.465,-0.314,-0.512,-0.163,-0.249,-0.564,-0.323,-0.073,-0.159,-0.408,-0.557,-0.514,-0.346,-0.171,-0.073,-0.081,-0.174,-0.309,-0.438,-0.529,-0.563,"vincent"
10,2.5,0.5,-0.452,-0.301,-0.499,-0.15,-0.236,-0.551,-0.311,-0.061,-0.146,-0.395,-0.545,-0.502,-0.334,-0.158,-0.06,-0.068,-0.162,-0.296,-0.426,-0.516,-0.551,"vincent"
10,2.5,1,-0.301,-0.15,-0.348,0.001,-0.085,-0.4,-0.16,0.09,0.004,-0.244,-0.394,-0.351,-0.183,-0.007,0.091,0.083,-0.011,-0.145,-0.275,-0.365,-0.4,"vincent"
10,2.5,1.5,-0.499,-0.348,-0.546,-0.197,-0.283,-0.598,-0.358,-0.107,-0.193,-0.442,-0.591,-0.549,-0.381,-0.205,-0.107,-0.115,-0.209,-0.343,-0.473,-0.563,-0.598,"vincent"
10,2.5,2,-0.15,0.001,-0.197,0.152,0.065,-0.249,-0.009,0.241,0.155,-0.093,-0.243,-0.2,-0.032,0.144,0.242,0.233,0.14,0.005,-0.124,-0.214,-0.249,"vincent"
10,2.5,2.5,-0.236,-0.085,-0.283,0.065,-0.021,-0.335,-0.095,0.155,0.069,-0.18,-0.329,-0.286,-0.118,0.058,0.155,0.147,0.054,-0.081,-0.21,-0.3,-0.335,"vincent"
10,2.5,3,-0.551,-0.4,-0.598,-0.249,-0.335,-0.65,-0.41,-0.16,-0.245,-0.494,-0.644,-0.601,-0.433,-0.257,-0.159,-0.167,-0.261,-0.395,-0.525,-0.615,-0.65,"vincent"
10,2.5,3.5,-0.311,-0.16,-0.358,-0.009,-0.095,-0.41,-0.17,0.081,-0.005,-0.254,-0.403,-0.361,-0.193,-0.017,0.081,0.073,-0.021,-0.155,-0.284,-0.375,-0.41,"vincent"
10,2.5,4,-0.061,0.09,-0.107,0.241,0.155,-0.16,0.081,0.331,0.245,-0.004,-0.153,-0.11,0.058,0.234,0.331,0.323,0.23,0.095,-0.034,-0.124,-0.159,"vincent"
10,2.5,4.5,-0.146,0.004,-0.193,0.155,0.069,-0.245,-0.005,0.245,0.159,-0.09,-0.239,-0.196,-0.028,0.148,0.245,0.237,0.144,0.009,-0.12,-0.21,-0.245,"vincent"
10,2.5,5,-0.395,-0.244,-0.442,-0.093,-0.18,-0.494,-0.254,-0.004,-0.09,-0.339,-0.488,-0.445,-0.277,-0.101,-0.004,-0.012,-0.105,-0.24,-0.369,-0.459,-0.494,"vincent"
10,2.5,5.5,-0.545,-0.394,-0.591,-0.243,-0.329,-0.644,-0.403,-0.153,-0.239,-0.488,-0.637,-0.594,-0.426,-0.25,-0.153,-0.161,-0.254,-0.389,-0.518,-0.608,-0.643,"vincent"
10,2.5,6,-0.502,-0.351,-0.549,-0.2,-0.286,-0.601,-0.361,-0.11,-0.196,-0.445,-0.594,-0.552,-0.384,-0.208,-0.11,-0.118,-0.212,-0.346,-0.476,-0.566,-0.601,"vincent"
10,2.5,6.5,-0.334,-0.183,-0.381,-0.032,-0.118,-0.433,-0.193,0.058,-0.028,-0.277,-0.426,-0.384,-0.216,-0.04,0.058,0.05,-0.044,-0.178,-0.308,-0.398,-0.433,"vincent"
10,2.5,7,-0.158,-0.007,-0.205,0.144,0.058,-0.257,-0.017,0.234,0.148,-0.101,-0.25,-0.208,-0.04,0.136,0.234,0.226,0.132,-0.002,-0.132,-0.222,-0.257,"vincent"
10,2.5,7.5,-0.06,0.091,-0.107,0.242,0.155,-0.159,0.081,0.331,0.245,-0.004,-0.153,-0.11,0.058,0.234,0.332,0.323,0.23,0.095,-0.034,-0.124,-0.159,"vincent"
10,2.5,8,-0.068,0.083,-0.115,0.233,0.147,-0.167,0.073,0.323,0.237,-0.012,-0.161,-0.118,0.05,0.226,0.323,0.315,0.222,0.087,-0.042,-0.132,-0.167,"vincent"
10,2.5,8.5,-0.162,-0.011,-0.209,0.14,0.054,-0.261,-0.021,0.23,0.144,-0.105,-0.254,-0.212,-0.044,0.132,0.23,0.222,0.128,-0.006,-0.136,-0.226,-0.261,"vincent"
10,2.5,9,-0.296,-0.145,-0.343,0.005,-0.081,-0.395,-0.155,0.095,0.009,-0.24,-0.389,-0.346,-0.178,-0.002,0.095,0.087,-0.006,-0.141,-0.27,-0.36,-0.395,"vincent"
10,2.5,9.5,-0.426,-0.275,-0.473,-0.124,-0.21,-0.525,-0.284,-0.034,-0.12,-0.369,-0.518,-0.476,-0.308,-0.132,-0.034,-0.042,-0.136,-0.27,-0.399,-0.49,-0.525,"vincent"
10,2.5,10,-0.516,-0.365,-0.563,-0.214,-0.3,-0.615,-0.375,-0.124,-0.21,-0.459,-0.608,-0.566,-0.398,-0.222,-0.124,-0.132,-0.226,-0.36,-0.49,-0.58,-0.615,"vincent"
10,2.5,10.5,-0.551,-0.4,-0.598,-0.249,-0.335,-0.65,-0.41,-0.159,-0.245,-0.494,-0.643,-0.601,-0.433,-0.257,-0.159,-0.167,-0.261,-0.395,-0.525,-0.615,-0.65,"vincent"
10,3,0.5,-0.767,-0.616,-0.814,-0.465,-0.551,-0.866,-0.626,-0.375,-0.461,-0.71,-0.859,-0.817,-0.649,-0.473,-0.375,-0.383,-0.477,-0.611,-0.74,-0.831,-0.866,"vincent"
10,3,1,-0.616,-0.465,-0.663,-0.314,-0.4,-0.715,-0.475,-0.224,-0.31,-0.559,-0.708,-0.666,-0.498,-0.322,-0.224,-0.232,-0.326,-0.46,-0.59,-0.68,-0.715,"vincent"
10,3,1.5,-0.814,-0.663,-0.861,-0.512,-0.598,-0.913,-0.672,-0.422,-0.508,-0.757,-0.906,-0.863,-0.696,-0.52,-0.422,-0.43,-0.524,-0.658,-0.787,-0.878,-0.912,"vincent"
10,3,2,-0.465,-0.314,-0.512,-0.163,-0.249,-0.564,-0.324,-0.073,-0.159,-0.408,-0.557,-0.515,-0.347,-0.171,-0.073,-0.081,-0.175,-0.309,-0.439,-0.529,-0.564,"vincent"
10,3,2.5,-0.551,-0.4,-0.598,-0.249,-0.335,-0.65,-0.41,-0.16,-0.245,-0.494,-0.644,-0.601,-0.433,-0.257,-0.159,-0.167,-0.261,-0.395,-0.525,-0.615,-0.65,"vincent"
10,3,3,-0.866,-0.715,-0.913,-0.564,-0.65,-0.965,-0.725,-0.474,-0.56,-0.809,-0.958,-0.916,-0.748,-0.572,-0.474,-0.482,-0.576,-0.71,-0.84,-0.93,-0.965,"vincent"
10,3,3.5,-0.626,-0.475,-0.672,-0.324,-0.41,-0.725,-0.484,-0.234,-0.32,-0.569,-0.718,-0.675,-0.507,-0.331,-0.234,-0.242,-0.335,-0.47,-0.599,-0.69,-0.724,"vincent"
10,3,4,-0.375,-0.224,-0.422,-0.073,-0.16,-0.474,-0.234,0.016,-0.07,-0.318,-0.468,-0.425,-0.257,-0.081,0.017,0.008,-0.085,-0.22,-0.349,-0.439,-0.474,"vincent"
10,3,4.5,-0.461,-0.31,-0.508,-0.159,-0.245,-0.56,-0.32,-0.07,-0.156,-0.404,-0.554,-0.511,-0.343,-0.167,-0.069,-0.078,-0.171,-0.305,-0.435,-0.525,-0.56,"vincent"
10,3,5,-0.71,-0.559,-0.757,-0.408,-0.494,-0.809,-0.569,-0.318,-0.404,-0.653,-0.802,-0.76,-0.592,-0.416,-0.318,-0.326,-0.42,-0.554,-0.684,-0.774,-0.809,"vincent"
10,3,5.5,-0.859,-0.708,-0.906,-0.557,-0.644,-0.958,-0.718,-0.468,-0.554,-0.802,-0.952,-0.909,-0.741,-0.565,-0.467,-0.476,-0.569,-0.704,-0.833,-0.923,-0.958,"vincent"
10,3,6,-0.817,-0.666,-0.863,-0.515,-0.601,-0.916,-0.675,-0.425,-0.511,-0.76,-0.909,-0.866,-0.698,-0.522,-0.425,-0.433,-0.526,-0.661,-0.79,-0.881,-0.915,"vincent"
10,3,6.5,-0.649,-0.498,-0.696,-0.347,-0.433,-0.748,-0.507,-0.257,-0.343,-0.592,-0.741,-0.698,-0.53,-0.355,-0.257,-0.265,-0.359,-0.493,-0.622,-0.713,-0.747,"vincent"
10,3,7,-0.473,-0.322,-0.52,-0.171,-0.257,-0.572,-0.331,-0.081,-0.167,-0.416,-0.565,-0.522,-0.355,-0.179,-0.081,-0.089,-0.183,-0.317,-0.446,-0.537,-0.572,"vincent"
10,3,7.5,-0.375,-0.224,-0.422,-0.073,-0.159,-0.474,-0.234,0.017,-0.069,-0.318,-0.467,-0.425,-0.257,-0.081,0.017,0.009,-0.085,-0.219,-0.349,-0.439,-0.474,"vincent"
10,3,8,-0.383,-0.232,-0.43,-0.081,-0.167,-0.482,-0.242,0.008,-0.078,-0.326,-0.476,-0.433,-0.265,-0.089,0.009,0.001,-0.093,-0.227,-0.357,-0.447,-0.482,"vincent"
10,3,8.5,-0.477,-0.326,-0.524,-0.175,-0.261,-0.576,-0.335,-0.085,-0.171,-0.42,-0.569,-0.526,-0.359,-0.183,-0.085,-0.093,-0.187,-0.321,-0.45,-0.541,-0.575,"vincent"
10,3,9,-0.611,-0.46,-0.658,-0.309,-0.395,-0.71,-0.47,-0.22,-0.305,-0.554,-0.704,-0.661,-0.493,-0.317,-0.219,-0.227,-0.321,-0.455,-0.585,-0.675,-0.71,"vincent"
10,3,9.5,-0.74,-0.59,-0.787,-0.439,-0.525,-0.84,-0.599,-0.349,-0.435,-0.684,-0.833,-0.79,-0.622,-0.446,-0.349,-0.357,-0.45,-0.585,-0.714,-0.804,-0.839,"vincent"
10,3,10,-0.831,-0.68,-0.878,-0.529,-0.615,-0.93,-0.69,-0.439,-0.525,-0.774,-0.923,-0.881,-0.713,-0.537,-0.439,-0.447,-0.541,-0.675,-0.804,-0.895,-0.93,"vincent"
10,3,10.5,-0.866,-0.715,-0.912,-0.564,-0.65,-0.965,-0.724,-0.474,-0.56,-0.809,-0.958,-0.915,-0.747,-0.572,-0.474,-0.482,-0.575,-0.71,-0.839,-0.93,-0.964,"vincent"
10,3.5,0.5,-0.527,-0.376,-0.573,-0.225,-0.311,-0.626,-0.385,-0.135,-0.221,-0.47,-0.619,-0.576,-0.408,-0.232,-0.135,-0.143,-0.236,-0.371,-0.5,-0.59,-0.625,"vincent"
10,3.5,1,-0.376,-0.225,-0.422,-0.074,-0.16,-0.475,-0.234,0.016,-0.07,-0.319,-0.468,-0.425,-0.257,-0.081,0.016,0.008,-0.085,-0.22,-0.349,-0.44,-0.474,"vincent"
10,3.5,1.5,-0.573,-0.422,-0.62,-0.271,-0.358,-0.672,-0.432,-0.182,-0.268,-0.517,-0.666,-0.623,-0.455,-0.279,-0.182,-0.19,-0.283,-0.418,-0.547,-0.637,-0.672,"vincent"
10,3.5,2,-0.225,-0.074,-0.271,0.077,-0.009,-0.324,-0.083,0.167,0.081,-0.168,-0.317,-0.274,-0.106,0.069,0.167,0.159,0.066,-0.069,-0.198,-0.289,-0.323,"vincent"
10,3.5,2.5,-0.311,-0.16,-0.358,-0.009,-0.095,-0.41,-0.17,0.081,-0.005,-0.254,-0.403,-0.361,-0.193,-0.017,0.081,0.073,-0.021,-0.155,-0.284,-0.375,-0.41,"vincent"
10,3.5,3,-0.626,-0.475,-0.672,-0.324,-0.41,-0.725,-0.484,-0.234,-0.32,-0.569,-0.718,-0.675,-0.507,-0.331,-0.234,-0.242,-0.335,-0.47,-0.599,-0.69,-0.724,"vincent"
