"x0","x1","x2","fitness","file","dimension"
7.5,4,7.5,0.963,"vincent","3D"
7.5,4,8,0.952,"vincent","3D"
7.5,4,8.5,0.828,"vincent","3D"
7.5,4,9,0.648,"vincent","3D"
7.5,4,9.5,0.476,"vincent","3D"
7.5,4,10,0.355,"vincent","3D"
7.5,4,10.5,0.309,"vincent","3D"
7.5,4.5,0.5,0.326,"vincent","3D"
7.5,4.5,1,0.527,"vincent","3D"
7.5,4.5,1.5,0.264,"vincent","3D"
7.5,4.5,2,0.729,"vincent","3D"
7.5,4.5,2.5,0.614,"vincent","3D"
7.5,4.5,3,0.194,"vincent","3D"
7.5,4.5,3.5,0.514,"vincent","3D"
7.5,4.5,4,0.848,"vincent","3D"
7.5,4.5,4.5,0.734,"vincent","3D"
7.5,4.5,5,0.402,"vincent","3D"
7.5,4.5,5.5,0.203,"vincent","3D"
7.5,4.5,6,0.26,"vincent","3D"
7.5,4.5,6.5,0.484,"vincent","3D"
7.5,4.5,7,0.718,"vincent","3D"
7.5,4.5,7.5,0.849,"vincent","3D"
7.5,4.5,8,0.838,"vincent","3D"
7.5,4.5,8.5,0.713,"vincent","3D"
7.5,4.5,9,0.534,"vincent","3D"
7.5,4.5,9.5,0.361,"vincent","3D"
7.5,4.5,10,0.241,"vincent","3D"
7.5,4.5,10.5,0.194,"vincent","3D"
7.5,5,0.5,-0.006,"vincent","3D"
7.5,5,1,0.196,"vincent","3D"
7.5,5,1.5,-0.068,"vincent","3D"
7.5,5,2,0.397,"vincent","3D"
7.5,5,2.5,0.282,"vincent","3D"
7.5,5,3,-0.138,"vincent","3D"
7.5,5,3.5,0.183,"vincent","3D"
7.5,5,4,0.516,"vincent","3D"
7.5,5,4.5,0.402,"vincent","3D"
7.5,5,5,0.07,"vincent","3D"
7.5,5,5.5,-0.129,"vincent","3D"
7.5,5,6,-0.072,"vincent","3D"
7.5,5,6.5,0.152,"vincent","3D"
7.5,5,7,0.386,"vincent","3D"
7.5,5,7.5,0.517,"vincent","3D"
7.5,5,8,0.506,"vincent","3D"
7.5,5,8.5,0.381,"vincent","3D"
7.5,5,9,0.202,"vincent","3D"
7.5,5,9.5,0.029,"vincent","3D"
7.5,5,10,-0.091,"vincent","3D"
7.5,5,10.5,-0.137,"vincent","3D"
7.5,5.5,0.5,-0.205,"vincent","3D"
7.5,5.5,1,-0.003,"vincent","3D"
7.5,5.5,1.5,-0.267,"vincent","3D"
7.5,5.5,2,0.198,"vincent","3D"
7.5,5.5,2.5,0.083,"vincent","3D"
7.5,5.5,3,-0.337,"vincent","3D"
7.5,5.5,3.5,-0.016,"vincent","3D"
7.5,5.5,4,0.318,"vincent","3D"
7.5,5.5,4.5,0.203,"vincent","3D"
7.5,5.5,5,-0.129,"vincent","3D"
7.5,5.5,5.5,-0.328,"vincent","3D"
7.5,5.5,6,-0.271,"vincent","3D"
7.5,5.5,6.5,-0.047,"vincent","3D"
7.5,5.5,7,0.188,"vincent","3D"
7.5,5.5,7.5,0.318,"vincent","3D"
7.5,5.5,8,0.307,"vincent","3D"
7.5,5.5,8.5,0.182,"vincent","3D"
7.5,5.5,9,0.003,"vincent","3D"
7.5,5.5,9.5,-0.169,"vincent","3D"
7.5,5.5,10,-0.29,"vincent","3D"
7.5,5.5,10.5,-0.336,"vincent","3D"
7.5,6,0.5,-0.148,"vincent","3D"
7.5,6,1,0.054,"vincent","3D"
7.5,6,1.5,-0.21,"vincent","3D"
7.5,6,2,0.255,"vincent","3D"
7.5,6,2.5,0.14,"vincent","3D"
7.5,6,3,-0.28,"vincent","3D"
7.5,6,3.5,0.041,"vincent","3D"
7.5,6,4,0.374,"vincent","3D"
7.5,6,4.5,0.26,"vincent","3D"
7.5,6,5,-0.072,"vincent","3D"
7.5,6,5.5,-0.271,"vincent","3D"
7.5,6,6,-0.214,"vincent","3D"
7.5,6,6.5,0.01,"vincent","3D"
7.5,6,7,0.244,"vincent","3D"
7.5,6,7.5,0.375,"vincent","3D"
7.5,6,8,0.364,"vincent","3D"
7.5,6,8.5,0.239,"vincent","3D"
7.5,6,9,0.06,"vincent","3D"
7.5,6,9.5,-0.113,"vincent","3D"
7.5,6,10,-0.233,"vincent","3D"
7.5,6,10.5,-0.279,"vincent","3D"
7.5,6.5,0.5,0.076,"vincent","3D"
7.5,6.5,1,0.277,"vincent","3D"
7.5,6.5,1.5,0.014,"vincent","3D"
7.5,6.5,2,0.479,"vincent","3D"
7.5,6.5,2.5,0.364,"vincent","3D"
7.5,6.5,3,-0.056,"vincent","3D"
7.5,6.5,3.5,0.265,"vincent","3D"
7.5,6.5,4,0.598,"vincent","3D"
7.5,6.5,4.5,0.484,"vincent","3D"
7.5,6.5,5,0.152,"vincent","3D"
7.5,6.5,5.5,-0.047,"vincent","3D"
7.5,6.5,6,0.01,"vincent","3D"
7.5,6.5,6.5,0.234,"vincent","3D"
7.5,6.5,7,0.468,"vincent","3D"
7.5,6.5,7.5,0.599,"vincent","3D"
7.5,6.5,8,0.588,"vincent","3D"
7.5,6.5,8.5,0.463,"vincent","3D"
7.5,6.5,9,0.284,"vincent","3D"
7.5,6.5,9.5,0.111,"vincent","3D"
7.5,6.5,10,-0.009,"vincent","3D"
7.5,6.5,10.5,-0.056,"vincent","3D"
7.5,7,0.5,0.311,"vincent","3D"
7.5,7,1,0.512,"vincent","3D"
7.5,7,1.5,0.248,"vincent","3D"
7.5,7,2,0.713,"vincent","3D"
7.5,7,2.5,0.598,"vincent","3D"
7.5,7,3,0.179,"vincent","3D"
7.5,7,3.5,0.499,"vincent","3D"
7.5,7,4,0.833,"vincent","3D"
7.5,7,4.5,0.718,"vincent","3D"
7.5,7,5,0.386,"vincent","3D"
7.5,7,5.5,0.188,"vincent","3D"
7.5,7,6,0.244,"vincent","3D"
7.5,7,6.5,0.468,"vincent","3D"
7.5,7,7,0.703,"vincent","3D"
7.5,7,7.5,0.833,"vincent","3D"
7.5,7,8,0.822,"vincent","3D"
7.5,7,8.5,0.698,"vincent","3D"
7.5,7,9,0.518,"vincent","3D"
7.5,7,9.5,0.346,"vincent","3D"
7.5,7,10,0.225,"vincent","3D"
7.5,7,10.5,0.179,"vincent","3D"
7.5,7.5,0.5,0.441,"vincent","3D"
7.5,7.5,1,0.642,"vincent","3D"
7.5,7.5,1.5,0.378,"vincent","3D"
7.5,7.5,2,0.844,"vincent","3D"
7.5,7.5,2.5,0.729,"vincent","3D"
7.5,7.5,3,0.309,"vincent","3D"
7.5,7.5,3.5,0.629,"vincent","3D"
7.5,7.5,4,0.963,"vincent","3D"
7.5,7.5,4.5,0.849,"vincent","3D"
7.5,7.5,5,0.517,"vincent","3D"
7.5,7.5,5.5,0.318,"vincent","3D"
7.5,7.5,6,0.375,"vincent","3D"
7.5,7.5,6.5,0.599,"vincent","3D"
7.5,7.5,7,0.833,"vincent","3D"
7.5,7.5,7.5,0.963,"vincent","3D"
7.5,7.5,8,0.953,"vincent","3D"
7.5,7.5,8.5,0.828,"vincent","3D"
7.5,7.5,9,0.649,"vincent","3D"
7.5,7.5,9.5,0.476,"vincent","3D"
7.5,7.5,10,0.356,"vincent","3D"
7.5,7.5,10.5,0.309,"vincent","3D"
7.5,8,0.5,0.43,"vincent","3D"
7.5,8,1,0.631,"vincent","3D"
7.5,8,1.5,0.368,"vincent","3D"
7.5,8,2,0.833,"vincent","3D"
7.5,8,2.5,0.718,"vincent","3D"
7.5,8,3,0.298,"vincent","3D"
7.5,8,3.5,0.619,"vincent","3D"
7.5,8,4,0.952,"vincent","3D"
7.5,8,4.5,0.838,"vincent","3D"
7.5,8,5,0.506,"vincent","3D"
7.5,8,5.5,0.307,"vincent","3D"
7.5,8,6,0.364,"vincent","3D"
7.5,8,6.5,0.588,"vincent","3D"
7.5,8,7,0.822,"vincent","3D"
7.5,8,7.5,0.953,"vincent","3D"
7.5,8,8,0.942,"vincent","3D"
7.5,8,8.5,0.817,"vincent","3D"
7.5,8,9,0.638,"vincent","3D"
7.5,8,9.5,0.465,"vincent","3D"
7.5,8,10,0.345,"vincent","3D"
7.5,8,10.5,0.298,"vincent","3D"
7.5,8.5,0.5,0.305,"vincent","3D"
7.5,8.5,1,0.507,"vincent","3D"
7.5,8.5,1.5,0.243,"vincent","3D"
7.5,8.5,2,0.708,"vincent","3D"
7.5,8.5,2.5,0.593,"vincent","3D"
7.5,8.5,3,0.173,"vincent","3D"
7.5,8.5,3.5,0.494,"vincent","3D"
7.5,8.5,4,0.828,"vincent","3D"
7.5,8.5,4.5,0.713,"vincent","3D"
7.5,8.5,5,0.381,"vincent","3D"
7.5,8.5,5.5,0.182,"vincent","3D"
7.5,8.5,6,0.239,"vincent","3D"
7.5,8.5,6.5,0.463,"vincent","3D"
7.5,8.5,7,0.698,"vincent","3D"
7.5,8.5,7.5,0.828,"vincent","3D"
7.5,8.5,8,0.817,"vincent","3D"
7.5,8.5,8.5,0.692,"vincent","3D"
7.5,8.5,9,0.513,"vincent","3D"
7.5,8.5,9.5,0.341,"vincent","3D"
7.5,8.5,10,0.22,"vincent","3D"
7.5,8.5,10.5,0.174,"vincent","3D"
7.5,9,0.5,0.126,"vincent","3D"
7.5,9,1,0.327,"vincent","3D"
7.5,9,1.5,0.064,"vincent","3D"
7.5,9,2,0.529,"vincent","3D"
7.5,9,2.5,0.414,"vincent","3D"
7.5,9,3,-0.006,"vincent","3D"
7.5,9,3.5,0.315,"vincent","3D"
7.5,9,4,0.648,"vincent","3D"
7.5,9,4.5,0.534,"vincent","3D"
7.5,9,5,0.202,"vincent","3D"
7.5,9,5.5,0.003,"vincent","3D"
7.5,9,6,0.06,"vincent","3D"
7.5,9,6.5,0.284,"vincent","3D"
7.5,9,7,0.518,"vincent","3D"
7.5,9,7.5,0.649,"vincent","3D"
7.5,9,8,0.638,"vincent","3D"
7.5,9,8.5,0.513,"vincent","3D"
7.5,9,9,0.334,"vincent","3D"
7.5,9,9.5,0.161,"vincent","3D"
7.5,9,10,0.041,"vincent","3D"
7.5,9,10.5,-0.006,"vincent","3D"
7.5,9.5,0.5,-0.046,"vincent","3D"
7.5,9.5,1,0.155,"vincent","3D"
7.5,9.5,1.5,-0.109,"vincent","3D"
7.5,9.5,2,0.356,"vincent","3D"
7.5,9.5,2.5,0.241,"vincent","3D"
7.5,9.5,3,-0.178,"vincent","3D"
7.5,9.5,3.5,0.142,"vincent","3D"
7.5,9.5,4,0.476,"vincent","3D"
7.5,9.5,4.5,0.361,"vincent","3D"
7.5,9.5,5,0.029,"vincent","3D"
7.5,9.5,5.5,-0.169,"vincent","3D"
7.5,9.5,6,-0.113,"vincent","3D"
7.5,9.5,6.5,0.111,"vincent","3D"
7.5,9.5,7,0.346,"vincent","3D"
7.5,9.5,7.5,0.476,"vincent","3D"
7.5,9.5,8,0.465,"vincent","3D"
7.5,9.5,8.5,0.341,"vincent","3D"
7.5,9.5,9,0.161,"vincent","3D"
7.5,9.5,9.5,-0.011,"vincent","3D"
7.5,9.5,10,-0.132,"vincent","3D"
7.5,9.5,10.5,-0.178,"vincent","3D"
7.5,10,0.5,-0.167,"vincent","3D"
7.5,10,1,0.035,"vincent","3D"
7.5,10,1.5,-0.229,"vincent","3D"
7.5,10,2,0.236,"vincent","3D"
7.5,10,2.5,0.121,"vincent","3D"
7.5,10,3,-0.299,"vincent","3D"
7.5,10,3.5,0.022,"vincent","3D"
7.5,10,4,0.355,"vincent","3D"
7.5,10,4.5,0.241,"vincent","3D"
7.5,10,5,-0.091,"vincent","3D"
7.5,10,5.5,-0.29,"vincent","3D"
7.5,10,6,-0.233,"vincent","3D"
7.5,10,6.5,-0.009,"vincent","3D"
7.5,10,7,0.225,"vincent","3D"
7.5,10,7.5,0.356,"vincent","3D"
7.5,10,8,0.345,"vincent","3D"
7.5,10,8.5,0.22,"vincent","3D"
7.5,10,9,0.041,"vincent","3D"
7.5,10,9.5,-0.132,"vincent","3D"
7.5,10,10,-0.252,"vincent","3D"
7.5,10,10.5,-0.298,"vincent","3D"
7.5,10.5,0.5,-0.213,"vincent","3D"
7.5,10.5,1,-0.012,"vincent","3D"
7.5,10.5,1.5,-0.276,"vincent","3D"
7.5,10.5,2,0.189,"vincent","3D"
7.5,10.5,2.5,0.074,"vincent","3D"
7.5,10.5,3,-0.345,"vincent","3D"
7.5,10.5,3.5,-0.025,"vincent","3D"
7.5,10.5,4,0.309,"vincent","3D"
7.5,10.5,4.5,0.194,"vincent","3D"
7.5,10.5,5,-0.137,"vincent","3D"
7.5,10.5,5.5,-0.336,"vincent","3D"
7.5,10.5,6,-0.279,"vincent","3D"
7.5,10.5,6.5,-0.056,"vincent","3D"
7.5,10.5,7,0.179,"vincent","3D"
7.5,10.5,7.5,0.309,"vincent","3D"
7.5,10.5,8,0.298,"vincent","3D"
7.5,10.5,8.5,0.174,"vincent","3D"
7.5,10.5,9,-0.006,"vincent","3D"
7.5,10.5,9.5,-0.178,"vincent","3D"
7.5,10.5,10,-0.298,"vincent","3D"
7.5,10.5,10.5,-0.345,"vincent","3D"
8,0.5,0.5,-0.092,"vincent","3D"
8,0.5,1,0.109,"vincent","3D"
8,0.5,1.5,-0.155,"vincent","3D"
8,0.5,2,0.31,"vincent","3D"
8,0.5,2.5,0.195,"vincent","3D"
8,0.5,3,-0.224,"vincent","3D"
8,0.5,3.5,0.096,"vincent","3D"
8,0.5,4,0.43,"vincent","3D"
8,0.5,4.5,0.315,"vincent","3D"
8,0.5,5,-0.017,"vincent","3D"
8,0.5,5.5,-0.215,"vincent","3D"
8,0.5,6,-0.159,"vincent","3D"
8,0.5,6.5,0.065,"vincent","3D"
8,0.5,7,0.3,"vincent","3D"
8,0.5,7.5,0.43,"vincent","3D"
8,0.5,8,0.419,"vincent","3D"
8,0.5,8.5,0.295,"vincent","3D"
8,0.5,9,0.115,"vincent","3D"
8,0.5,9.5,-0.057,"vincent","3D"
8,0.5,10,-0.178,"vincent","3D"
8,0.5,10.5,-0.224,"vincent","3D"
8,1,0.5,0.109,"vincent","3D"
8,1,1,0.31,"vincent","3D"
8,1,1.5,0.046,"vincent","3D"
8,1,2,0.512,"vincent","3D"
8,1,2.5,0.397,"vincent","3D"
8,1,3,-0.023,"vincent","3D"
8,1,3.5,0.297,"vincent","3D"
8,1,4,0.631,"vincent","3D"
8,1,4.5,0.517,"vincent","3D"
8,1,5,0.185,"vincent","3D"
8,1,5.5,-0.014,"vincent","3D"
8,1,6,0.043,"vincent","3D"
8,1,6.5,0.267,"vincent","3D"
8,1,7,0.501,"vincent","3D"
8,1,7.5,0.631,"vincent","3D"
8,1,8,0.621,"vincent","3D"
8,1,8.5,0.496,"vincent","3D"
8,1,9,0.317,"vincent","3D"
8,1,9.5,0.144,"vincent","3D"
8,1,10,0.024,"vincent","3D"
8,1,10.5,-0.023,"vincent","3D"
8,1.5,0.5,-0.155,"vincent","3D"
8,1.5,1,0.046,"vincent","3D"
8,1.5,1.5,-0.217,"vincent","3D"
8,1.5,2,0.248,"vincent","3D"
8,1.5,2.5,0.133,"vincent","3D"
8,1.5,3,-0.287,"vincent","3D"
8,1.5,3.5,0.034,"vincent","3D"
8,1.5,4,0.367,"vincent","3D"
8,1.5,4.5,0.253,"vincent","3D"
8,1.5,5,-0.079,"vincent","3D"
8,1.5,5.5,-0.278,"vincent","3D"
8,1.5,6,-0.221,"vincent","3D"
8,1.5,6.5,0.003,"vincent","3D"
8,1.5,7,0.237,"vincent","3D"
8,1.5,7.5,0.368,"vincent","3D"
8,1.5,8,0.357,"vincent","3D"
8,1.5,8.5,0.232,"vincent","3D"
8,1.5,9,0.053,"vincent","3D"
8,1.5,9.5,-0.12,"vincent","3D"
8,1.5,10,-0.24,"vincent","3D"
8,1.5,10.5,-0.286,"vincent","3D"
8,2,0.5,0.31,"vincent","3D"
8,2,1,0.512,"vincent","3D"
8,2,1.5,0.248,"vincent","3D"
8,2,2,0.713,"vincent","3D"
8,2,2.5,0.598,"vincent","3D"
8,2,3,0.178,"vincent","3D"
8,2,3.5,0.499,"vincent","3D"
8,2,4,0.832,"vincent","3D"
8,2,4.5,0.718,"vincent","3D"
8,2,5,0.386,"vincent","3D"
8,2,5.5,0.187,"vincent","3D"
8,2,6,0.244,"vincent","3D"
8,2,6.5,0.468,"vincent","3D"
8,2,7,0.702,"vincent","3D"
8,2,7.5,0.833,"vincent","3D"
8,2,8,0.822,"vincent","3D"
8,2,8.5,0.697,"vincent","3D"
8,2,9,0.518,"vincent","3D"
8,2,9.5,0.345,"vincent","3D"
8,2,10,0.225,"vincent","3D"
8,2,10.5,0.179,"vincent","3D"
8,2.5,0.5,0.195,"vincent","3D"
8,2.5,1,0.397,"vincent","3D"
8,2.5,1.5,0.133,"vincent","3D"
8,2.5,2,0.598,"vincent","3D"
8,2.5,2.5,0.483,"vincent","3D"
8,2.5,3,0.063,"vincent","3D"
8,2.5,3.5,0.384,"vincent","3D"
8,2.5,4,0.717,"vincent","3D"
8,2.5,4.5,0.603,"vincent","3D"
8,2.5,5,0.271,"vincent","3D"
8,2.5,5.5,0.072,"vincent","3D"
8,2.5,6,0.129,"vincent","3D"
8,2.5,6.5,0.353,"vincent","3D"
8,2.5,7,0.587,"vincent","3D"
8,2.5,7.5,0.718,"vincent","3D"
8,2.5,8,0.707,"vincent","3D"
8,2.5,8.5,0.582,"vincent","3D"
8,2.5,9,0.403,"vincent","3D"
8,2.5,9.5,0.23,"vincent","3D"
8,2.5,10,0.11,"vincent","3D"
8,2.5,10.5,0.064,"vincent","3D"
8,3,0.5,-0.224,"vincent","3D"
8,3,1,-0.023,"vincent","3D"
8,3,1.5,-0.287,"vincent","3D"
8,3,2,0.178,"vincent","3D"
8,3,2.5,0.063,"vincent","3D"
8,3,3,-0.356,"vincent","3D"
8,3,3.5,-0.036,"vincent","3D"
8,3,4,0.298,"vincent","3D"
8,3,4.5,0.183,"vincent","3D"
8,3,5,-0.149,"vincent","3D"
8,3,5.5,-0.347,"vincent","3D"
8,3,6,-0.291,"vincent","3D"
8,3,6.5,-0.067,"vincent","3D"
8,3,7,0.168,"vincent","3D"
8,3,7.5,0.298,"vincent","3D"
8,3,8,0.287,"vincent","3D"
8,3,8.5,0.163,"vincent","3D"
8,3,9,-0.017,"vincent","3D"
8,3,9.5,-0.189,"vincent","3D"
8,3,10,-0.31,"vincent","3D"
8,3,10.5,-0.356,"vincent","3D"
8,3.5,0.5,0.096,"vincent","3D"
8,3.5,1,0.297,"vincent","3D"
8,3.5,1.5,0.034,"vincent","3D"
8,3.5,2,0.499,"vincent","3D"
8,3.5,2.5,0.384,"vincent","3D"
8,3.5,3,-0.036,"vincent","3D"
8,3.5,3.5,0.284,"vincent","3D"
8,3.5,4,0.618,"vincent","3D"
8,3.5,4.5,0.504,"vincent","3D"
8,3.5,5,0.172,"vincent","3D"
8,3.5,5.5,-0.027,"vincent","3D"
8,3.5,6,0.03,"vincent","3D"
8,3.5,6.5,0.254,"vincent","3D"
8,3.5,7,0.488,"vincent","3D"
8,3.5,7.5,0.619,"vincent","3D"
8,3.5,8,0.608,"vincent","3D"
8,3.5,8.5,0.483,"vincent","3D"
8,3.5,9,0.304,"vincent","3D"
8,3.5,9.5,0.131,"vincent","3D"
8,3.5,10,0.011,"vincent","3D"
8,3.5,10.5,-0.036,"vincent","3D"
8,4,0.5,0.43,"vincent","3D"
8,4,1,0.631,"vincent","3D"
8,4,1.5,0.367,"vincent","3D"
8,4,2,0.832,"vincent","3D"
8,4,2.5,0.717,"vincent","3D"
8,4,3,0.298,"vincent","3D"
8,4,3.5,0.618,"vincent","3D"
8,4,4,0.952,"vincent","3D"
8,4,4.5,0.837,"vincent","3D"
8,4,5,0.506,"vincent","3D"
8,4,5.5,0.307,"vincent","3D"
8,4,6,0.364,"vincent","3D"
8,4,6.5,0.587,"vincent","3D"
8,4,7,0.822,"vincent","3D"
8,4,7.5,0.952,"vincent","3D"
8,4,8,0.941,"vincent","3D"
8,4,8.5,0.817,"vincent","3D"
8,4,9,0.637,"vincent","3D"
8,4,9.5,0.465,"vincent","3D"
8,4,10,0.345,"vincent","3D"
8,4,10.5,0.298,"vincent","3D"
8,4.5,0.5,0.315,"vincent","3D"
8,4.5,1,0.517,"vincent","3D"
8,4.5,1.5,0.253,"vincent","3D"
8,4.5,2,0.718,"vincent","3D"
8,4.5,2.5,0.603,"vincent","3D"
8,4.5,3,0.183,"vincent","3D"
8,4.5,3.5,0.504,"vincent","3D"
8,4.5,4,0.837,"vincent","3D"
8,4.5,4.5,0.723,"vincent","3D"
8,4.5,5,0.391,"vincent","3D"
8,4.5,5.5,0.192,"vincent","3D"
8,4.5,6,0.249,"vincent","3D"
8,4.5,6.5,0.473,"vincent","3D"
8,4.5,7,0.707,"vincent","3D"
8,4.5,7.5,0.838,"vincent","3D"
8,4.5,8,0.827,"vincent","3D"
8,4.5,8.5,0.702,"vincent","3D"
8,4.5,9,0.523,"vincent","3D"
8,4.5,9.5,0.35,"vincent","3D"
8,4.5,10,0.23,"vincent","3D"
8,4.5,10.5,0.184,"vincent","3D"
8,5,0.5,-0.017,"vincent","3D"
8,5,1,0.185,"vincent","3D"
8,5,1.5,-0.079,"vincent","3D"
8,5,2,0.386,"vincent","3D"
8,5,2.5,0.271,"vincent","3D"
8,5,3,-0.149,"vincent","3D"
8,5,3.5,0.172,"vincent","3D"
8,5,4,0.506,"vincent","3D"
8,5,4.5,0.391,"vincent","3D"
8,5,5,0.059,"vincent","3D"
8,5,5.5,-0.14,"vincent","3D"
8,5,6,-0.083,"vincent","3D"
8,5,6.5,0.141,"vincent","3D"
8,5,7,0.375,"vincent","3D"
8,5,7.5,0.506,"vincent","3D"
8,5,8,0.495,"vincent","3D"
8,5,8.5,0.37,"vincent","3D"
8,5,9,0.191,"vincent","3D"
8,5,9.5,0.019,"vincent","3D"
8,5,10,-0.102,"vincent","3D"
8,5,10.5,-0.148,"vincent","3D"
8,5.5,0.5,-0.215,"vincent","3D"
8,5.5,1,-0.014,"vincent","3D"
8,5.5,1.5,-0.278,"vincent","3D"
8,5.5,2,0.187,"vincent","3D"
8,5.5,2.5,0.072,"vincent","3D"
8,5.5,3,-0.347,"vincent","3D"
8,5.5,3.5,-0.027,"vincent","3D"
8,5.5,4,0.307,"vincent","3D"
8,5.5,4.5,0.192,"vincent","3D"
8,5.5,5,-0.14,"vincent","3D"
8,5.5,5.5,-0.339,"vincent","3D"
8,5.5,6,-0.282,"vincent","3D"
8,5.5,6.5,-0.058,"vincent","3D"
8,5.5,7,0.177,"vincent","3D"
8,5.5,7.5,0.307,"vincent","3D"
8,5.5,8,0.296,"vincent","3D"
8,5.5,8.5,0.171,"vincent","3D"
8,5.5,9,-0.008,"vincent","3D"
8,5.5,9.5,-0.18,"vincent","3D"
8,5.5,10,-0.301,"vincent","3D"
8,5.5,10.5,-0.347,"vincent","3D"
8,6,0.5,-0.159,"vincent","3D"
8,6,1,0.043,"vincent","3D"
8,6,1.5,-0.221,"vincent","3D"
8,6,2,0.244,"vincent","3D"
8,6,2.5,0.129,"vincent","3D"
8,6,3,-0.291,"vincent","3D"
8,6,3.5,0.03,"vincent","3D"
8,6,4,0.364,"vincent","3D"
8,6,4.5,0.249,"vincent","3D"
8,6,5,-0.083,"vincent","3D"
8,6,5.5,-0.282,"vincent","3D"
8,6,6,-0.225,"vincent","3D"
8,6,6.5,-0.001,"vincent","3D"
8,6,7,0.234,"vincent","3D"
8,6,7.5,0.364,"vincent","3D"
8,6,8,0.353,"vincent","3D"
8,6,8.5,0.228,"vincent","3D"
8,6,9,0.049,"vincent","3D"
8,6,9.5,-0.123,"vincent","3D"
8,6,10,-0.244,"vincent","3D"
8,6,10.5,-0.29,"vincent","3D"
8,6.5,0.5,0.065,"vincent","3D"
8,6.5,1,0.267,"vincent","3D"
8,6.5,1.5,0.003,"vincent","3D"
8,6.5,2,0.468,"vincent","3D"
8,6.5,2.5,0.353,"vincent","3D"
8,6.5,3,-0.067,"vincent","3D"
8,6.5,3.5,0.254,"vincent","3D"
8,6.5,4,0.587,"vincent","3D"
8,6.5,4.5,0.473,"vincent","3D"
8,6.5,5,0.141,"vincent","3D"
8,6.5,5.5,-0.058,"vincent","3D"
8,6.5,6,-0.001,"vincent","3D"
8,6.5,6.5,0.223,"vincent","3D"
8,6.5,7,0.457,"vincent","3D"
8,6.5,7.5,0.588,"vincent","3D"
8,6.5,8,0.577,"vincent","3D"
8,6.5,8.5,0.452,"vincent","3D"
8,6.5,9,0.273,"vincent","3D"
8,6.5,9.5,0.1,"vincent","3D"
8,6.5,10,-0.02,"vincent","3D"
8,6.5,10.5,-0.066,"vincent","3D"
8,7,0.5,0.3,"vincent","3D"
8,7,1,0.501,"vincent","3D"
8,7,1.5,0.237,"vincent","3D"
8,7,2,0.702,"vincent","3D"
8,7,2.5,0.587,"vincent","3D"
8,7,3,0.168,"vincent","3D"
8,7,3.5,0.488,"vincent","3D"
8,7,4,0.822,"vincent","3D"
8,7,4.5,0.707,"vincent","3D"
8,7,5,0.375,"vincent","3D"
8,7,5.5,0.177,"vincent","3D"
8,7,6,0.234,"vincent","3D"
8,7,6.5,0.457,"vincent","3D"
8,7,7,0.692,"vincent","3D"
8,7,7.5,0.822,"vincent","3D"
8,7,8,0.811,"vincent","3D"
8,7,8.5,0.687,"vincent","3D"
8,7,9,0.507,"vincent","3D"
8,7,9.5,0.335,"vincent","3D"
8,7,10,0.215,"vincent","3D"
8,7,10.5,0.168,"vincent","3D"
8,7.5,0.5,0.43,"vincent","3D"
8,7.5,1,0.631,"vincent","3D"
8,7.5,1.5,0.368,"vincent","3D"
8,7.5,2,0.833,"vincent","3D"
8,7.5,2.5,0.718,"vincent","3D"
8,7.5,3,0.298,"vincent","3D"
8,7.5,3.5,0.619,"vincent","3D"
8,7.5,4,0.952,"vincent","3D"
8,7.5,4.5,0.838,"vincent","3D"
8,7.5,5,0.506,"vincent","3D"
8,7.5,5.5,0.307,"vincent","3D"
8,7.5,6,0.364,"vincent","3D"
8,7.5,6.5,0.588,"vincent","3D"
8,7.5,7,0.822,"vincent","3D"
8,7.5,7.5,0.953,"vincent","3D"
8,7.5,8,0.942,"vincent","3D"
8,7.5,8.5,0.817,"vincent","3D"
8,7.5,9,0.638,"vincent","3D"
8,7.5,9.5,0.465,"vincent","3D"
8,7.5,10,0.345,"vincent","3D"
8,7.5,10.5,0.298,"vincent","3D"
8,8,0.5,0.419,"vincent","3D"
8,8,1,0.621,"vincent","3D"
8,8,1.5,0.357,"vincent","3D"
8,8,2,0.822,"vincent","3D"
8,8,2.5,0.707,"vincent","3D"
8,8,3,0.287,"vincent","3D"
8,8,3.5,0.608,"vincent","3D"
8,8,4,0.941,"vincent","3D"
8,8,4.5,0.827,"vincent","3D"
8,8,5,0.495,"vincent","3D"
8,8,5.5,0.296,"vincent","3D"
8,8,6,0.353,"vincent","3D"
8,8,6.5,0.577,"vincent","3D"
8,8,7,0.811,"vincent","3D"
8,8,7.5,0.942,"vincent","3D"
8,8,8,0.931,"vincent","3D"
8,8,8.5,0.806,"vincent","3D"
8,8,9,0.627,"vincent","3D"
8,8,9.5,0.454,"vincent","3D"
8,8,10,0.334,"vincent","3D"
8,8,10.5,0.288,"vincent","3D"
8,8.5,0.5,0.295,"vincent","3D"
8,8.5,1,0.496,"vincent","3D"
8,8.5,1.5,0.232,"vincent","3D"
8,8.5,2,0.697,"vincent","3D"
8,8.5,2.5,0.582,"vincent","3D"
8,8.5,3,0.163,"vincent","3D"
8,8.5,3.5,0.483,"vincent","3D"
8,8.5,4,0.817,"vincent","3D"
8,8.5,4.5,0.702,"vincent","3D"
8,8.5,5,0.37,"vincent","3D"
8,8.5,5.5,0.171,"vincent","3D"
8,8.5,6,0.228,"vincent","3D"
8,8.5,6.5,0.452,"vincent","3D"
